Stadt;Insgesamt;Benzin;Diesel;Gas (einschl. bivalent);Hybrid;Elektro;Sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;Sonstige2;Euro 1 2;Euro 2 2;Euro 3 2;Euro 4 2;Euro 5 2;Euro 6 2;Sonstige3
14511 CHEMNITZ, STADT ;122514;89352;31505;1144;;;513;1688;11072;13697;44694;41702;8444;513;127;1374;4261;7458;14800;3336;112
14521 ERZGEBIRGSKREIS ;200602;148872;49700;1653;;;377;2988;19699;23692;78298;63832;9911;973;212;2848;7785;13308;22092;3284;125
14522 MITTELSACHSEN ;178559;129629;46394;2068;;;468;3180;19779;22360;70780;52407;7956;942;265;2821;7575;12664;19870;2970;169
14523 VOGTLANDKREIS ;134909;99906;33503;1130;;;370;2238;13245;15503;51916;42721;7302;856;163;1886;5371;8235;15024;2634;139
14524 ZWICKAU ;182763;136955;43438;1827;;;543;2630;17884;20588;69046;59760;10426;622;195;2207;6317;11157;19823;3553;89
RB ZUSAMMEN ;819347;604714;204540;7822;;;2271;12724;81679;95840;314734;260422;44039;3906;962;11136;31309;52822;91609;15777;634
RB DRESDEN ;;;;;;;;;;;;;;;;;;;;;
14612 DRESDEN, STADT ;220070;156098;60474;2146;;;1352;3857;22554;25429;79188;70742;15290;651;328;3050;8206;14431;27544;6408;254
14625 BAUTZEN ;177315;130778;44054;1972;;;511;3793;22707;23293;67808;49339;7910;1063;233;2625;7642;11970;18292;3025;196
14626 GOERLITZ ;141657;109829;30139;1330;;;359;3061;20168;18986;55171;36431;5933;844;224;2125;5448;8440;11747;1930;171
14627 MEISSEN ;134094;97010;35305;1279;;;500;3330;17496;17169;50245;37474;6549;653;215;2259;5993;9531;14589;2497;138
14628 SAECHS.SCHWEIZ-OSTERZGEB. ;138389;102621;33968;1272;;;528;2909;16985;18164;52580;39748;6162;790;211;2174;5902;8858;14336;2272;151
RB ZUSAMMEN ;811525;596336;203940;7999;;;3250;16950;99910;103041;304992;233734;41844;4001;1211;12233;33191;53230;86508;16132;910
RB LEIPZIG ;;;;;;;;;;;;;;;;;;;;;
14713 LEIPZIG, STADT ;216206;158947;53273;2655;;;1331;3961;22950;25730;78859;67199;15157;442;157;2002;7149;13123;24329;6145;176
14729 LEIPZIG ;148149;106247;39539;2000;;;363;3073;16751;18311;56430;44088;7434;688;153;1965;6211;10777;17263;2971;133
14730 NORDSACHSEN ;111899;80800;29694;1145;;;260;2691;13459;13825;42359;32219;5372;443;161;1531;4807;8301;12548;2153;107
RB ZUSAMMEN ;476254;345994;122506;5800;;;1954;9725;53160;57866;177648;143506;27963;1573;471;5498;18167;32201;54140;11269;416
LAND INSGESAMT ;2107126;1547044;530986;21621;;;7475;39399;234749;256747;797374;637662;113846;9480;2644;28867;82667;138253;232257;43178;1960
SACHSEN-ANHALT ;;;;;;;;;;;;;;SACHSEN-ANHALT;;;;;;;
15001 DESSAU-ROßLAU,STADT ;41890;31729;9513;499;;;149;775;4684;5080;15602;13093;2276;104;51;452;1398;2322;4412;812;33
15002 HALLE (SAALE),STADT ;92104;69821;20754;1089;;;440;1712;9449;10496;34274;29472;5838;195;86;790;2732;5372;9572;2080;59
15003 MAGDEBURG, STADT ;107659;79255;27020;1043;;;341;1860;11097;12522;38976;33968;6910;545;113;1051;3436;6729;12612;2878;131
15081 ALTMARKKREIS SALZWEDEL ;50096;33427;16027;532;;;110;1206;6886;6430;19233;13589;1950;272;111;1233;2817;4659;6217;872;74
15082 ANHALT-BITTERFELD ;92093;69425;21690;736;;;242;1959;10463;11236;35220;27826;4414;226;126;1072;3311;5780;9739;1562;51
15083 BOERDE ;103492;72547;29575;1230;;;140;1842;11834;12360;40638;31166;4372;276;152;1644;4579;8466;12683;1878;81
15084 BURGENLANDKREIS ;100625;74627;24549;1224;;;225;1829;11113;12180;39108;30579;4751;276;109;1195;3738;6809;10930;1662;55
15085 HARZ ;120595;85181;33651;1500;;;263;2049;13099;14207;46155;37792;5801;312;172;1865;5365;9213;14714;2135;88
15086 JERICHOWER LAND ;53289;37639;15011;492;;;147;1225;6491;7061;20058;15066;2109;335;108;950;2573;4179;6230;845;78
15087 MANSFELD-SUEDHARZ ;79643;57742;21080;609;;;212;1603;8615;9362;30263;24831;4024;246;119;989;3075;5786;9526;1485;59
15088 SAALEKREIS ;111364;80996;28768;1239;;;361;2005;11667;13054;41728;35609;6109;404;113;1342;4097;7417;13336;2324;82
15089 SALZLANDKREIS ;104425;77686;25206;1306;;;227;2057;12145;12745;40120;31553;4884;241;130;1206;3666;6931;11312;1863;51
15090 STENDAL ;62513;42696;19086;606;;;125;1515;8706;8650;23747;16457;2428;385;130;1346;3489;5723;7197;1072;96
15091 WITTENBERG ;74101;55368;17700;818;;;215;1756;9662;9763;27542;21156;3272;351;107;1055;2937;4793;7542;1160;72
LAND INSGESAMT ;1193889;868139;309630;12923;;;3197;23393;135911;145146;452664;362157;59138;4168;1627;16190;47213;84179;136022;22628;1010
SCHLESWIG-HOLSTEIN ;;;;;;;;;;;;;;SCHLESWIG-HOLSTEIN;;;;;;;
01001 FLENSBURG,STADT ;41440;25805;15070;407;;;158;676;4736;5113;14975;12682;2663;153;117;1135;2443;3945;5950;1290;86
01002 KIEL,STADT ;105759;70158;34193;962;;;446;2262;13400;13324;36878;31482;6709;715;485;2823;5744;8095;13573;2961;388
01003 LUEBECK,STADT ;94706;65256;28131;1048;;;271;2343;12549;11891;33715;27090;5624;540;366;2212;4711;6888;11046;2516;275
01004 NEUMUENSTER,STADT ;39984;26549;12828;476;;;131;792;5515;5577;14098;11195;2311;123;110;992;2252;3276;5081;998;57
01051 DITHMARSCHEN ;76529;47627;28040;689;;;173;1661;11519;11077;27974;20244;2988;369;310;2951;5762;7906;9504;1268;185
01053 HERZOGTUM LAUENBURG ;110015;72225;35988;1490;;;312;2547;13671;13909;40749;31941;5483;657;409;2885;6368;10016;13710;2146;331
01054 NORDFRIESLAND ;96292;59327;35651;991;;;323;2152;13728;13593;34227;26413;4315;406;400;3853;7146;9365;12538;1844;204
01055 OSTHOLSTEIN ;118411;80362;36566;1260;;;223;2831;15355;14784;43355;34424;5732;750;507;3289;6796;9562;13921;1986;361
01056 PINNEBERG ;168027;115323;50562;1581;;;561;3299;19276;20412;59971;51890;10701;452;503;3726;8800;12484;20372;4104;229
01057 PLOEN ;75503;49611;25076;624;;;192;1608;10188;10234;27713;21501;3135;318;324;2452;4990;6790;9102;1059;191
01058 RENDSBURG-ECKERNFOERDE ;162294;100024;60164;1702;;;404;3188;21150;22031;58975;47136;7293;660;626;5556;11399;16366;22435;3037;340
01059 SCHLESWIG-FLENSBURG ;118381;69417;47307;1424;;;233;2347;16899;17658;43615;31437;4539;480;495;4775;9681;13625;16116;1992;255
01060 SEGEBERG ;157143;102292;52612;1735;;;504;3033;18218;20165;56973;47558;8934;632;526;3963;9115;13538;20842;4038;325
01061 STEINBURG ;76326;49320;25943;910;;;153;1534;10185;10410;27992;21596;3401;445;297;2365;4898;7135;9525;1374;243
01062 STORMARN ;143012;93944;47050;1503;;;515;3163;15572;16730;50005;45459;9385;877;519;3216;7312;11168;19958;4323;398
LAND INSGESAMT ;1583822;1027240;535181;16802;;;4599;33436;201961;206908;571215;462048;83213;7577;5994;46193;97417;140159;203673;34936;3868
THUERINGEN ;;;;;;;;;;;;;;;;;;;;;
16051 ERFURT, STADT ;93578;65242;26849;1147;;;340;1469;9292;10251;33906;31092;6657;158;107;1101;3245;6468;12854;2965;42
16052 GERA, STADT ;45119;32790;11690;499;;;140;692;4354;5142;16689;14876;2823;92;34;524;1623;2973;5446;1043;17
16053 JENA, STADT ;43567;29827;13077;450;;;213;879;4056;4882;15368;14680;3134;234;70;561;1628;3008;6286;1429;72
16054 SUHL, STADT ;19362;13444;5648;169;;;101;207;1376;1863;6835;7457;1432;20;19;251;691;1256;2830;577;6
16055 WEIMAR, STADT ;27910;19519;7953;316;;;122;505;2749;3186;10057;9177;1897;135;32;353;1124;1926;3663;789;50
16056 EISENACH, STADT ;21351;15378;5658;250;;;65;308;1858;2299;7495;6910;2154;128;32;282;765;1342;2595;605;29
16061 EICHSFELD ;59103;39622;18566;845;;;70;1024;5801;6892;23073;18521;2812;356;86;957;2967;5071;8129;1242;78
16062 NORDHAUSEN ;46648;33803;12205;548;;;92;799;5312;5773;18105;13906;2224;208;63;711;1991;3244;5226;909;35
16063 WARTBURGKREIS ;75169;52766;21356;910;;;137;1172;7440;8930;29505;23565;3650;525;100;1148;3367;5988;9301;1354;77
16064 UNSTRUT-HAINICH-KREIS ;55282;39093;15372;725;;;92;867;6044;6939;21588;16576;2649;129;79;831;2479;4207;6687;1005;43
16065 KYFFHAEUSERKREIS ;44095;32119;11462;460;;;54;962;5472;5387;16809;12802;1896;109;64;691;1740;3128;5101;660;40
16066 SCHMALKALDEN-MEININGEN ;73828;50273;22637;729;;;189;1156;7286;8585;27909;24133;3763;443;93;1231;3360;5962;10382;1497;84
16067 GOTHA ;74178;53223;20027;785;;;143;1166;7460;8612;28645;23631;3776;217;116;1098;2932;5279;9069;1448;47
16068 SOEMMERDA ;39736;28075;11192;409;;;60;727;4304;4728;15720;12107;1699;133;58;585;1758;3218;4836;687;29
16069 HILDBURGHAUSEN ;39249;26259;12557;371;;;62;578;3823;4356;15385;12719;1966;122;56;712;1849;3419;5665;821;22
16070 ILM-KREIS ;58708;40621;17276;649;;;162;942;5797;6577;22066;19226;3242;224;69;837;2477;4456;8003;1341;48
16071 WEIMARER-LAND ;47205;32971;13526;577;;;131;834;4901;5568;17483;14929;2454;169;62;730;2025;3567;6075;959;61
16072 SONNEBERG ;33171;24406;8330;353;;;82;413;2754;3314;12692;11719;1969;100;21;412;1171;2028;4041;619;21
16073 SAALFELD-RUDOLSTADT ;61046;43370;16904;622;;;150;995;5983;6848;23275;19958;3240;201;84;879;2476;4529;7606;1246;42
16074 SAALE-HOLZLANDKREIS ;48322;33654;13872;637;;;159;830;4992;5903;18582;14877;2474;134;81;717;2118;3802;6078;1000;33
16075 SAALE-ORLA-KREIS ;50158;34642;14878;565;;;73;845;5044;6096;19701;15591;2188;140;74;766;2334;4135;6605;911;23
16076 GREIZ ;59893;42432;16602;701;;;158;990;6125;6933;22937;18899;3093;251;97;965;2564;4335;7375;1177;53
16077 ALTENBURGER LAND ;51006;38715;11640;543;;;108;986;5604;6074;19590;15492;2698;241;51;566;1723;3063;5298;885;40
LAND INSGESAMT ;1167684;822244;329277;13260;;;2903;19346;117827;135138;443415;372843;63890;4469;1548;16908;48407;86404;149151;25169;992
Sonstige;;;;;;;;;;;;;;SONSTIGE;;;;;;;
INSGESAMT ;24645;11481;12647;449;;;68;518;2923;4352;8539;6956;744;116;151;1451;2741;3073;4499;629;61
Deutschland;;;;;;;;;;;;;;;;;;;;;
INSGESAMT ;;;;;;;;;;;;;;;;;;;;;
