Stadt;Insgesamt;Benzin;Diesel;Gas (einschl. bivalent);Hybrid;Elektro;Sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;Sonstige2;Euro 1 2;Euro 2 2;Euro 3 2;Euro 4 2;Euro 5 2;Euro 6 2;Sonstige3
07334  GERMERSHEIM;73741;51889;21237;639;;;71;4274;16628;13642;27971;9906;33;431;357;2926;6153;7488;3959;33;184
07335  KAISERSLAUTERN;62496;45828;16007;795;;;69;3432;14549;11632;25532;6466;10;305;286;2124;4615;6213;2518;10;111
07336  KUSEL;44603;32876;11297;500;;;25;2483;10660;8702;18132;4009;2;196;189;1529;3274;4566;1564;2;69
07337  SUEDLICHE WEINSTRASSE;68028;48407;19012;648;;;60;4639;16759;12565;25475;7054;13;550;520;3056;5521;6602;2848;13;236
07338  RHEIN-PFALZ-KREIS;90694;68065;21679;1029;;;94;5309;20174;16400;37337;9822;15;579;397;2906;6306;8302;3332;15;227
07339  MAINZ-BINGEN;123043;85225;36346;1482;;;107;6121;25804;23344;50427;14884;35;677;482;4541;10782;13172;6742;35;303
07340  SUEDWESTPFALZ;62283;44761;17012;543;;;35;3565;14398;11778;25622;5980;10;338;342;2316;5023;6703;2379;10;120
RB ZUSAMMEN;1128982;809096;308467;12356;;;1167;65171;254395;205870;449434;133271;317;6527;5301;40207;86040;114477;57011;317;2641
LAND INSGESAMT;2290720;1614433;651766;25260;;;2271;119434;494196;417115;951671;268104;580;12335;9786;78758;182098;253704;117500;580;4690
BADEN-WUERTTEMBERG;;;;;;;;;;;;;;BADEN-WUERTTEMBERG;;;;;;;
RB STUTTGART;;;;;;;;;;;;;;;;;;;;;
08111  STUTTGART,STADT;277606;184664;90600;2120;;;610;11870;50848;41675;105145;62913;543;745;436;7234;18590;31361;31836;541;280
08115  BOEBLINGEN;222734;147922;72888;1479;;;639;7970;38353;34891;89670;48452;391;739;540;7125;17162;26066;21045;386;293
08116  ESSLINGEN;294064;203875;88131;1988;;;347;13444;58479;50311;120421;45556;135;1482;961;10148;23562;32085;20171;135;609
08117  GOEPPINGEN;145662;100273;44178;1307;;;164;6554;30654;25717;60663;19879;43;782;489;5647;12405;16262;8807;43;319
08118  LUDWIGSBURG;292479;209098;81045;2308;;;372;13179;60569;51191;122285;41192;118;909;597;9109;22118;30592;17736;118;384
08119  REMS-MURR-KREIS;233411;164739;66793;1938;;;228;11918;51279;40116;93721;32472;98;1151;630;8582;18113;24494;14110;98;451
08121  HEILBRONN,STADT;59941;42282;17044;653;;;82;3106;13740;10862;23572;7975;22;162;137;2023;4739;6254;3751;22;64
08125  HEILBRONN;204391;138863;63874;1659;;;171;10502;44550;34888;78507;32768;115;1312;691;8015;16526;21031;16730;115;538
08126  HOHENLOHEKREIS;71129;42537;27862;723;;;47;3761;16324;12686;25677;11699;22;415;318;3300;6622;8750;8646;21;146
08127  SCHWAEBISCH HALL;110549;72398;36807;1606;;;90;5893;26448;20691;43572;12060;30;739;540;5787;10706;13499;5795;30;290
08128  MAIN-TAUBER-KREIS;79624;53713;24990;1007;;;79;3886;18983;14832;31884;8979;17;436;343;3464;7097;9483;4358;17;148
08135  HEIDENHEIM;73503;50659;22001;952;;;55;3252;15253;13337;31493;9194;23;384;279;2737;6223;8412;4074;23;154
08136  OSTALBKREIS;178819;120556;56566;2046;;;112;7179;36378;30878;77284;24223;65;934;655;7159;15432;21587;11019;65;405
RB ZUSAMMEN;2243912;1531579;692779;19786;;;2996;102514;461858;382075;903894;357362;1622;10190;6616;80330;179295;249876;168078;1614;4081
RB KARLSRUHE;;;;;;;;;;;;;;;;;;;;;
08211  BADEN-BADEN,STADT;31179;21411;9555;175;;;67;1772;6250;5565;11996;4859;27;256;124;1050;2386;3305;2521;27;111
08212  KARLSRUHE,STADT;131995;89363;41187;1661;;;239;7444;27227;22755;50943;21176;63;741;475;4366;9756;14510;11491;63;330
08215  KARLSRUHE;247393;176792;68514;2156;;;280;13964;54628;46147;99392;29245;88;1583;1020;9206;19426;24953;12832;88;626
08216  RASTATT;134216;95506;37758;1000;;;112;8272;31302;23964;50414;17912;48;1008;657;5458;10683;13154;7146;48;406
08221  HEIDELBERG,STADT;55499;38379;16669;482;;;94;3498;11490;9306;21255;8452;32;351;205;1979;3971;5870;4392;32;129
08222  MANNHEIM,STADT;139002;98917;38938;1048;;;204;8650;29484;21694;50648;23059;115;909;488;3945;8726;13044;11962;115;302
08225  NECKAR-ODENWALD-KREIS;83194;56771;25602;922;;;70;4037;18398;15000;35253;9477;14;478;369;3576;7447;9795;4121;14;206
08226  RHEIN-NECKAR-KREIS;313351;222152;88675;2584;;;328;17476;65086;54708;128019;42871;104;1792;1281;10159;22771;32674;20532;104;736
08231  PFORZHEIM,STADT;54185;38449;15226;513;;;65;2808;11827;9866;21403;7500;22;218;135;1787;4218;5725;3202;22;85
08235  CALW;89258;59518;28998;720;;;97;3920;17783;16434;36847;12890;24;467;341;3613;8426;10753;5492;24;213
08236  ENZKREIS;115340;82232;32096;1080;;;106;5757;24827;21375;47579;13908;41;585;360;4303;9168;12183;5664;41;225
08237  FREUDENSTADT;66728;42945;23219;561;;;63;2922;13469;12257;28276;8939;12;336;283;3043;6502;8846;4304;12;141
RB ZUSAMMEN;1461340;1022435;426437;12902;;;1725;80520;311771;259071;582025;200288;590;8724;5738;52485;113480;154812;93659;590;3510
RB FREIBURG;;;;;;;;;;;;;;;;;;;;;
08311  FREIBURG I.BREISG.STADT;85591;56824;27764;1143;;;250;5707;19922;15268;30727;11904;145;760;466;3629;7061;9624;6306;112;384
08315  BREISGAU-HOCHSCHWARZWALD;137891;95053;41758;1154;;;181;8944;32237;26524;53190;13961;36;1254;805;6021;12234;15332;6512;36;594
08316  EMMENDINGEN;87044;61867;24468;735;;;112;5870;22358;16562;32793;7650;24;830;474;3631;7401;9012;3422;24;366
08317  ORTENAUKREIS;238346;167930;68766;1787;;;178;16182;58201;44983;90183;24372;53;2009;1391;10415;20023;24588;11160;53;776
08325  ROTTWEIL;82358;54555;27278;598;;;63;3551;16425;15116;35714;10135;22;533;332;3481;7671;10566;4838;22;224
08326  SCHWARZWALD-BAAR-KREIS;116391;80592;34939;886;;;160;5022;22841;20774;50695;15105;40;764;440;4568;9909;12882;6646;40;282
08327  TUTTLINGEN;75564;49919;25151;515;;;59;2913;13343;14100;33803;10386;14;417;313;2991;7084;9646;4834;14;188
08335  KONSTANZ;141076;105961;33856;1405;;;191;7872;31155;25291;58111;15896;52;1111;721;5159;9779;11428;6045;52;450
08336  LOERRACH;121496;91462;29267;657;;;277;7360;26725;21950;49353;13857;37;707;597;4195;8254;10367;5236;37;278
08337  WALDSHUT;93934;69759;23676;435;;;134;4960;19864;17905;39215;10430;23;637;323;3353;7008;8576;4034;23;239
RB ZUSAMMEN;1179691;833922;336923;9315;;;1605;68381;263071;218473;473784;133696;446;9022;5862;47443;96424;122021;59033;413;3781
RB TUEBINGEN;;;;;;;;;;;;;;;;;;;;;
08415  REUTLINGEN;159321;107278;50493;1716;;;186;7128;33364;28631;66358;21204;58;797;564;6684;13987;18992;9635;58;359
08416  TUEBINGEN;110064;72342;36513;1342;;;150;5096;23936;20226;44409;14666;43;592;389;4887;10195;13266;7320;43;248
08417  ZOLLERNALBKREIS;113537;76223;36310;1060;;;107;4504;21862;20681;50013;14768;29;623;416;4697;10099;14121;6576;29;257
08421  ULM,STADT;59497;38059;20872;670;;;70;2208;10079;10004;25253;11109;52;193;129;1883;4935;7818;5903;52;92
08425  ALB-DONAU-KREIS;110565;73128;36539;988;;;50;4455;21942;20435;48625;13408;31;543;348;4578;10535;14637;6069;31;214
08426  BIBERACH;110593;72949;36744;923;;;121;4387;23049;21536;48259;11840;19;588;446;5023;10800;14750;5368;19;236
08435  BODENSEEKREIS;119853;83228;35654;967;;;152;6390;26895;21529;46764;15670;35;961;684;5523;10147;11927;6765;35;389
08436  RAVENSBURG;154049;102341;50599;1280;;;107;7182;34495;29193;63268;17083;46;1208;835;7932;14917;18237;7853;46;541
08437  SIGMARINGEN;74632;48764;25065;800;;;95;3417;15719;14080;31800;8557;14;443;347;3560;7177;9727;3982;14;180
RB ZUSAMMEN;1012111;674312;328789;9746;;;1038;44767;211341;186315;424749;128305;327;5948;4158;44767;92792;123475;59471;327;2516
LAND INSGESAMT;5897054;4062248;1784928;51749;;;7364;296182;1248041;1045934;2384452;819651;2985;33884;22374;225025;481991;650184;380241;2944;13888
BAYERN;;;;;;;;;;;;;;BAYERN;;;;;;;
RB OBERBAYERN;;;;;;;;;;;;;;;;;;;;;
09161  INGOLSTADT,STADT;84943;51791;32132;554;;;554;3207;13231;10241;25725;28097;221;2915;329;2773;5448;6947;15126;221;1161
09162  MUENCHEN,STADT;663127;419398;238535;4577;;;1583;31742;103461;97330;237557;168693;936;7698;2420;17749;44251;72679;95916;936;3166
09163  ROSENHEIM,STADT;31309;20776;10310;260;;;35;1282;5779;5510;13235;4966;8;132;131;1338;2879;3434;2405;8;49
09171  ALTOETTING;61884;43194;18176;474;;;91;2523;12027;11157;27524;7745;11;323;266;2329;5136;6857;3341;11;134
09172  BERCHTESGADENER LAND;57523;39475;17726;329;;;53;2306;10407;9945;25844;7863;19;367;294;2284;5118;6481;3305;19;134
09173  BAD TOELZ-WOLFRATSHAUSEN;70742;45567;24495;696;;;80;3097;13233;13206;29884;9782;21;549;418;3330;6854;8669;4881;21;220
09174  DACHAU;76899;52720;23423;791;;;70;3312;14509;14449;33563;9771;32;454;344;2845;6674;8961;4256;32;213
09175  EBERSBERG;71195;46631;24003;541;;;96;2809;12452;12840;31408;10445;38;438;293;2637;6454;9319;4975;38;203
09176  EICHSTAETT;70677;45969;24075;685;;;32;3303;15501;11985;29911;8731;11;367;392;3720;7179;8576;3932;11;133
09177  ERDING;74667;49102;24873;721;;;81;3032;14139;14106;32993;9375;23;277;335;3100;7014;9697;4489;23;110
09178  FREISING;93483;59162;33382;936;;;107;4280;17817;17252;39269;13197;47;651;522;4026;8826;12496;7075;47;288
09179  FUERSTENFELDBRUCK;108635;75487;32146;1005;;;166;5070;20467;19595;47186;14370;27;718;496;3800;8853;12099;6395;27;314
09180  GARMISCH-PARTENKIRCHEN;46598;32044;14134;454;;;58;2276;9059;8763;19759;5811;15;376;361;2239;4127;4748;2390;15;184
09181  LANDSBERG AM LECH;68390;44064;23521;836;;;89;2977;12991;12649;29013;9410;38;533;321;2985;6421;8582;4871;38;218
09182  MIESBACH;57411;36912;19949;591;;;78;2463;9777;10357;24892;8700;25;424;285;2414;5526;7131;4309;25;171
09183  MUEHLDORF A.INN;62879;43168;19097;539;;;115;2879;13241;11718;26823;7316;24;384;337;2735;5578;7032;3167;24;160
09184  MUENCHEN;221552;132582;87518;1243;;;387;7313;28879;32729;83454;65321;204;1047;620;5692;16238;25893;38241;204;415
09185  NEUBURG-SCHROBENHAUSEN;54767;36566;17706;530;;;45;2719;12566;10200;22399;6018;24;383;236;2563;5189;6666;2837;24;136
09186  PFAFFENHOFEN A.D.ILM;69757;44696;24118;969;;;49;3166;14170;12869;29651;8743;16;451;341;3330;6811;9193;4198;16;166
09187  ROSENHEIM;145445;96033;48226;1164;;;211;6281;27633;26754;62976;18972;39;1096;741;6589;14047;17579;8641;39;416
09188  STARNBERG;78795;51050;27159;566;;;112;3224;12419;13749;33923;13452;60;535;320;2887;6860;9820;6896;60;211
09189  TRAUNSTEIN;100788;67799;32180;799;;;103;4527;19205;18358;43874;12930;23;480;567;4456;9324;11726;5636;23;202
09190  WEILHEIM-SCHONGAU;76096;50836;24523;812;;;56;3757;16062;14664;31360;8676;16;507;461;3749;7203;8693;3959;16;231
RB ZUSAMMEN;2447562;1585022;841407;20072;;;4251;107545;429025;410426;982223;458384;1878;21105;10830;89570;202010;283278;241241;1878;8635
RB NIEDERBAYERN;;;;;;;;;;;;;;;;;;;;;
09261  LANDSHUT,STADT;31980;21480;10176;336;;;41;1376;6018;5637;13769;4713;19;160;139;1137;2639;3751;2387;19;63
09262  PASSAU,STADT;25199;17077;7921;190;;;47;1026;4579;4148;10827;4271;8;141;108;849;1991;2762;2126;8;57
09263  STRAUBING,STADT;24201;16788;7212;189;;;22;1030;4688;4142;10418;3591;7;112;84;755;1902;2641;1761;6;41
09271  DEGGENDORF;68398;45486;21945;1001;;;39;2670;13026;12111;31013;8797;10;347;243;2406;5868;8990;4255;10;123
09272  FREYUNG-GRAFENAU;45966;30210;15404;351;;;26;2129;9906;8054;20105;5288;5;209;161;1813;4399;6288;2605;5;93
09273  KELHEIM;68037;43628;23296;1194;;;39;2730;13157;12279;30198;8695;11;424;289;2703;6396;9327;4347;11;164
09274  LANDSHUT;91667;59547;30986;1104;;;87;4120;18985;17378;39142;10752;25;612;453;4120;8743;11819;5500;25;235
09275  PASSAU;110632;77198;32639;749;;;95;5162;23851;18910;48923;12486;17;566;404;4209;9335;12939;5462;17;178
09276  REGEN;44395;29594;14386;398;;;26;1870;8140;7621;20778;5546;5;203;153;1590;3925;6050;2555;5;71
09277  ROTTAL-INN;72444;48535;23276;590;;;65;3347;15814;12871;31116;8301;12;435;295;3166;6262;8932;4387;12;152
09278  STRAUBING-BOGEN;59065;40116;18328;594;;;41;2604;11830;10786;26611;6433;8;326;279;2289;5167;7443;2970;8;119
09279  DINGOLFING-LANDAU;56645;36946;18995;698;;;46;2656;11279;10224;22921;8708;16;396;281;2213;4961;6800;4520;16;143
RB ZUSAMMEN;698629;466605;224564;7394;;;574;30720;141273;124161;305821;87581;143;3931;2889;27250;61588;87742;42875;142;1439
RB OBERPFALZ;;;;;;;;;;;;;;;;;;;;;
09361  AMBERG,STADT;22954;16158;6556;221;;;43;906;4430;3941;10168;3219;3;114;76;645;1666;2556;1537;3;55
09362  REGENSBURG,STADT;74818;46738;27120;975;;;115;2651;11748;11292;29462;18620;28;396;273;2286;5417;8412;10497;28;150
09363  WEIDEN I.D.OPF.,STADT;24009;16848;6970;226;;;18;902;4471;3913;10249;4138;14;94;68;652;1665;2427;2072;14;31
09371  AMBERG-SULZBACH;62758;43563;18565;614;;;61;2698;13088;10892;28057;7119;21;324;268;2244;4959;7650;3242;21;125
09372  CHAM;77793;53911;22913;997;;;28;3183;16527;13648;35102;8420;5;428;256;2864;6495;9502;3596;5;144
09373  NEUMARKT I.D.OPF.;75565;50223;24560;791;;;59;2912;14117;13021;34375;9918;24;453;250;2572;6283;10205;4977;24;157
09374  NEUSTADT A.D.WALDNAAB;58605;41322;16770;546;;;34;2262;11936;9888;26835;6991;12;309;205;2027;4518;6854;2987;12;117
09375  REGENSBURG;110659;74109;34729;1841;;;105;4008;19444;19894;51666;14316;14;556;405;3758;9653;13928;6693;14;205
09376  SCHWANDORF;87795;58972;27383;1539;;;52;3422;16450;14963;40202;11414;15;494;286;2903;7042;11349;5530;15;178
09377  TIRSCHENREUTH;44759;32761;11689;299;;;22;1801;8529;6916;21368;5679;5;212;132;1319;3056;4880;2195;5;65
RB ZUSAMMEN;639715;434605;197255;8049;;;537;24745;120740;108368;287484;89834;141;3380;2219;21270;50754;77763;43326;141;1227
RB OBERFRANKEN;;;;;;;;;;;;;;;;;;;;;
09461  BAMBERG,STADT;35999;24302;11306;482;;;31;1852;7751;6060;14070;5564;11;280;176;1520;2820;3915;2717;11;101
09462  BAYREUTH,STADT;35710;24809;10468;475;;;59;1638;6669;5767;14926;6136;15;220;117;1077;2474;3770;2898;15;67
09463  COBURG,STADT;22860;15683;6951;265;;;18;888;4022;3450;9540;4549;11;111;60;587;1432;2282;2519;11;31
09464  HOF,STADT;22845;16949;5711;198;;;25;763;3677;3336;10786;4030;11;92;67;545;1401;2129;1506;11;34
09471  BAMBERG;88994;62768;25339;1030;;;63;4360;20504;15795;36795;10340;13;562;366;3612;7231;9589;4251;13;192
09472  BAYREUTH;64688;45589;18394;771;;;48;2725;13061;10523;29224;8339;10;360;231;2256;4839;7510;3374;10;117
09473  COBURG;52616;39420;12606;640;;;35;2259;10795;8467;23714;6649;11;282;151;1542;3426;4891;2448;11;89
09474  FORCHHEIM;69687;48836;20129;800;;;75;3356;14844;12610;29857;7953;12;460;302;2699;5759;7699;3417;12;171
09475  HOF;58888;42325;15905;736;;;24;2072;9326;8346;28933;9443;11;308;152;1606;3842;6394;3751;11;105
09476  KRONACH;42127;30023;11730;414;;;25;1772;7930;6677;19722;5462;11;246;161;1406;3206;4622;2215;11;75
09477  KULMBACH;45499;31808;13135;612;;;46;2082;8958;7389;19922;6460;21;278;172;1575;3358;5134;2731;21;98
09478  LICHTENFELS;40037;29184;10523;340;;;16;1872;8696;6603;17598;4750;17;210;148;1422;2912;4054;1865;17;70
09479  WUNSIEDEL I.FICHTELGEB.;44001;32267;11347;440;;;38;1439;7159;6864;21012;6918;15;209;105;1101;2880;4499;2649;15;61
RB ZUSAMMEN;623951;443963;173544;7203;;;503;27078;123392;101887;276099;86593;169;3618;2208;20948;45580;66488;36341;169;1211
RB MITTELFRANKEN;;;;;;;;;;;;;;;;;;;;;
09561  ANSBACH,STADT;22087;14916;6894;257;;;28;966;4569;3912;8950;3356;8;110;75;841;1786;2346;1777;8;35
09562  ERLANGEN,STADT;50698;34643;15628;433;;;76;2603;10012;8795;20730;7561;23;248;259;1746;4067;5546;3748;23;108
09563  FUERTH,STADT;55214;39562;15206;493;;;70;2593;11309;9324;23373;7779;16;269;220;1799;3939;5487;3533;16;117
09564  NUERNBERG,STADT;224985;155380;67861;1695;;;314;11151;44590;38115;90980;36210;127;1236;936;7246;16467;23787;18459;127;492
09565  SCHWABACH,STADT;22795;16395;6230;150;;;31;1306;4515;3965;9211;3035;4;301;119;743;1725;2188;1315;4;75
09571  ANSBACH;108729;73881;33726;1141;;;59;5579;25551;20572;44020;11275;18;770;528;5098;9835;12803;5044;18;271
09572  ERLANGEN-HOECHSTADT;81487;55406;25333;738;;;89;3770;16542;14305;34322;10889;27;536;348;2963;6734;9417;5503;27;210
09573  FUERTH;68466;49646;18319;514;;;66;3168;13539;11830;30201;8607;41;447;278;2169;5143;6989;3448;41;160
09574  NUERNBERGER LAND;97521;68137;28566;807;;;102;4421;18286;16831;42720;13528;16;686;411;3212;7459;10941;6093;16;276
09575  NEUSTADT/AISCH-WINDSHEIM;58523;38325;19524;648;;;56;3059;13543;11366;23904;5705;12;400;282;2900;5829;7554;2735;12;157
09576  ROTH;76343;51430;24262;612;;;82;3834;15537;13532;32403;9768;19;532;392;3107;6681;9286;4489;19;181
09577  WEISSENBURG-GUNZENHAUSEN;54454;37436;16537;552;;;30;2940;12716;10107;22034;5787;17;391;301;2467;4892;6032;2598;17;152
RB ZUSAMMEN;921302;635157;278086;8040;;;1003;45390;190709;162654;382848;123500;328;5926;4149;34291;74557;102376;58742;328;2234
RB UNTERFRANKEN;;;;;;;;;;;;;;;;;;;;;
09661  ASCHAFFENBURG,STADT;40139;26950;12768;480;;;50;1913;8138;6491;14804;8110;25;228;133;1266;2694;4210;4304;25;86
09662  SCHWEINFURT,STADT;26082;17750;7996;364;;;33;1320;6021;4651;9772;3872;17;145;138;976;2005;2589;2149;17;66
09663  WUERZBURG,STADT;58847;39927;17987;1040;;;83;3000;12287;10138;22842;9103;35;472;296;2108;4567;6207;4519;35;163
09671  ASCHAFFENBURG;106313;74433;30748;1292;;;97;5245;22520;19136;44272;13534;29;595;338;3501;8051;12179;6353;29;193
09672  BAD KISSINGEN;63301;43158;19155;1133;;;46;3139;15395;11854;25859;6119;11;393;291;2774;5634;7557;2606;11;190
09673  RHOEN-GRABFELD;48929;32409;15759;786;;;37;2211;11206;9509;20501;4848;10;305;185;2266;4540;6200;2385;10;119
09674  HASSBERGE;52368;34374;17259;882;;;28;2549;12625;9703;21352;5377;17;326;213;2606;4933;6611;2672;17;129
09675  KITZINGEN;53761;37040;15965;815;;;65;3062;13889;9976;20226;5736;10;406;273;2462;4578;5640;2762;10;189
09676  MILTENBERG;75904;52621;22449;845;;;86;3953;17678;14061;30655;8335;19;513;309;3060;6289;8647;3845;19;187
09677  MAIN-SPESSART;77758;52463;24063;1348;;;56;3700;18096;14182;31320;9211;15;457;317;3262;6665;9302;4249;15;172
09678  SCHWEINFURT;69249;49443;18594;1298;;;93;3526;17137;12887;28180;6534;13;420;328;3014;5525;6833;2625;13;175
09679  WUERZBURG;95390;66201;27701;1621;;;108;4411;21453;17243;39324;11311;17;621;423;3904;7656;10227;5085;17;269
RB ZUSAMMEN;768041;526769;230444;11904;;;782;38029;176445;139831;309107;92090;218;4881;3244;31199;63137;86202;43554;218;1938
RB SCHWABEN;;;;;;;;;;;;;;;;;;;;;
09761  AUGSBURG,STADT;119803;84601;33539;2140;;;225;5676;23124;20480;49309;19151;75;667;394;3307;8324;12001;8963;75;296
09762  KAUFBEUREN,STADT;21238;14739;6241;291;;;32;891;4025;3809;9477;2693;9;93;92;783;1796;2348;1104;9;46
09763  KEMPTEN(ALLGAEU),STADT;34217;22574;11220;388;;;90;1202;6159;5936;14489;5891;23;225;123;1242;2916;3938;2827;23;104
09764  MEMMINGEN,STADT;22941;15404;7329;230;;;22;955;4349;4188;9659;3436;6;95;95;799;2000;2705;1645;6;38
09771  AICHACH-FRIEDBERG;74848;51672;22332;928;;;76;3312;15142;13837;32524;8903;17;429;317;2973;6329;8666;3790;17;169
09772  AUGSBURG;141968;101117;39287;1764;;;213;6195;27751;25407;62234;18059;30;796;559;4642;10878;15429;7213;30;357
09773  DILLINGEN A.D.DONAU;56635;39465;16584;597;;;34;2590;12047;10702;24370;6130;12;234;238;2241;4802;6475;2625;12;97
09774  GUENZBURG;71921;48663;22627;670;;;47;2980;14888;13553;31597;7939;14;367;242;2688;6417;9203;3847;14;142
09775  NEU-ULM;94683;66284;27607;901;;;54;3825;18853;16978;41968;11738;41;280;225;3207;7780;11107;4989;41;98
09776  LINDAU (BODENSEE);45510;31999;13198;357;;;46;2331;10388;8321;18464;5072;6;313;265;2166;3827;4512;2200;6;134
09777  OSTALLGAEU;77810;52237;24585;1013;;;84;3542;15921;14671;33117;9309;9;602;452;3638;7207;8892;4043;9;250
09778  UNTERALLGAEU;82308;55982;25584;808;;;77;3845;17614;15475;35365;8725;18;464;345;3607;7274;10034;4048;18;158
09779  DONAU-RIES;79448;54074;24640;835;;;90;3921;18193;14878;32397;8981;13;465;344;3650;7031;9173;4161;13;182
09780  OBERALLGAEU;88171;59848;27586;734;;;79;3884;17060;16064;38030;11337;22;810;489;3997;7932;9821;4867;22;328
RB ZUSAMMEN;1011501;698659;302359;11656;;;1169;45149;205514;184299;433000;127364;295;5840;4180;38940;84513;114304;56322;295;2399
LAND INSGESAMT;7110701;4790780;2247659;74318;;;8819;318656;1387098;1231626;2,98E+13;;3172;48681;29719;263468;582139;818153;522401;3171;19083
SAARLAND;;;;;;;;;;;;;;;;;;;;;
10041  SAARBRUECKEN, STADTVERB.;180487;131991;47193;1138;;;369;9829;36879;34059;71933;23130;38;1336;671;5021;11848;18112;10824;38;469
10042  MERZIG-WADERN;64351;43120;20850;350;;;90;2783;12182;12915;27665;7732;11;306;245;2237;5751;8605;3755;11;132
10043  NEUNKIRCHEN;80672;60690;19409;600;;;66;3968;16594;15470;34292;9034;8;339;287;2145;5513;7599;3607;8;109
10044  SAARLOUIS;121851;89101;32080;651;;;118;6221;23473;23834;52371;13873;19;865;511;3451;9208;12685;5812;19;300
10045  SAAR-PFALZ-KREIS;90859;66373;23806;788;;;86;4481;18368;17826;37698;11089;10;566;345;2708;6396;9073;4980;10;190
10046  SANKT WENDEL;56293;39940;15853;507;;;34;2453;11075;10549;25133;6330;3;196;195;1790;4514;6554;2637;3;61
LAND INSGESAMT;594513;431215;159191;4034;;;763;29735;118571;114653;249092;71188;89;3608;2254;17352;43230;62628;31615;89;1261
BERLIN;;;;;;;;;;;;;;BERLIN;;;;;;;
11000  BERLIN;1135704;886562;230836;17732;;;3430;71138;253535;186186;457691;150419;536;2905;2451;22667;57911;87450;56395;536;1147
LAND INSGESAMT;1135704;886562;230836;17732;;;3430;71138;253535;186186;457691;150419;536;2905;2451;22667;57911;87450;56395;536;1147
BRANDENBURG;;;;;;;;;;;;;;BRANDENBURG;;;;;;;
12051  BRANDENBURG/HAVEL, STADT;32567;25965;6210;360;;;73;1706;7224;5651;14312;3325;5;126;94;718;1788;2526;995;5;50
12052  COTTBUS,STADT;47366;37764;9083;491;;;85;2460;10676;8150;19939;5589;13;148;124;1014;2573;3348;1933;13;50
12053  FRANKFURT/ODER,STADT;28108;22949;4689;470;;;66;1403;6033;4940;12397;3069;5;103;80;566;1346;1765;884;5;29
12054  POTSDAM,STADT;65697;49862;14850;984;;;121;3262;13078;11163;28901;8292;38;188;146;1410;3912;5883;3268;38;100
12060  BARNIM;93708;73707;18466;1562;;;190;5653;21918;16996;38620;9169;12;369;298;2494;5573;6965;2899;12;116
12061  DAHME-SPREEWALD;91207;69101;20287;1903;;;189;5929;21647;16047;36896;9484;16;283;291;2653;5944;7694;3466;16;111
12062  ELBE-ELSTER;63354;49091;13496;772;;;70;4863;16671;11388;24002;5420;4;240;241;1871;4235;5042;1965;4;81
12063  HAVELLAND;82390;63346;17736;1275;;;152;4860;18568;14492;34577;8358;15;383;276;2269;5130;7022;2756;15;154
12064  MAERKISCH-ODERLAND;105101;82872;20505;1761;;;166;6740;25376;18320;42435;9938;11;468;370;2774;6079;7812;3162;11;153
12065  OBERHAVEL;108552;84297;22605;1657;;;149;6662;24707;19339;44347;10800;17;511;319;2737;6506;8946;3743;17;163
12066  OBERSPREEWALD-LAUSITZ;65857;50764;14204;886;;;88;4084;15379;12022;26671;6588;9;261;185;1659;4198;5515;2490;9;75
12067  ODER-SPREE;101027;78634;20824;1612;;;147;5704;22696;18281;42825;10216;23;343;266;2614;6060;8155;3475;23;120
12068  OSTPRIGNITZ-RUPPIN;55714;41918;12992;848;;;35;3570;13416;10094;22473;5097;8;319;221;1854;3841;4913;1963;8;116
12069  POTSDAM-MITTELMARK;115146;85014;28280;1911;;;175;6432;24644;20514;49450;12370;34;363;336;3403;8355;11274;4573;34;149
12070  PRIGNITZ;44389;33927;9920;565;;;33;2779;10861;7795;18279;3951;4;193;193;1442;3001;3663;1490;4;63
12071  SPREE-NEISSE;71588;56771;14019;749;;;89;4636;17842;12616;28779;6450;13;365;227;1854;4457;5208;2107;13;98
12072  TELTOW-FLAEMING;91460;68482;21422;1563;;;153;5876;21008;15343;37565;10133;20;266;280;2654;5879;8253;4118;20;102
12073  UCKERMARK;67543;54141;12645;755;;;102;3848;15854;12135;28241;6247;12;235;235;1733;3846;4801;1880;12;75
LAND INSGESAMT;1330774;1028605;282233;20124;;;2083;80467;307598;235286;550709;134496;259;5164;4182;35719;82723;108785;47167;259;1805
MECKLENBURG-VORPOMMERN;;;;;;;;;;;;;;MECKLENBURG-VORPOMMERN;;;;;;;
13003  ROSTOCK, STADT;78702;60891;16713;1119;;;143;3080;15443;13942;35303;10200;25;196;187;1649;4485;6530;3665;25;94
13004  SCHWERIN, STADT;41036;30594;9808;664;;;70;1582;8139;7217;18173;5627;17;113;129;1055;2488;3580;2457;17;52
13071  MECKLENBURGISCHE SEENPLA.;140634;105506;33777;1418;;;146;6643;31887;26923;59701;13778;23;551;487;4445;10234;13020;5232;23;207
13072  ROSTOCK;116788;84834;30414;1517;;;122;5523;24901;21742;50896;12359;23;345;406;3620;8913;12078;5118;23;141
13073  VORPOMMERN-RUEGEN;115888;87600;27065;1200;;;145;4875;23171;21505;52721;12276;26;304;364;3370;8121;10663;4257;26;142
13074  NORDWESTMECKLENBURG;83460;62246;20082;1174;;;79;3857;18146;15413;36857;7980;10;326;351;2648;6114;7837;2893;10;127
13075  VORPOMMERN-GREIFSWALD;121134;93981;25912;1238;;;158;6238;26869;22359;52831;11374;16;485;459;3322;7584;10323;3934;16;185
