Stadt;Insgesamt;Benzin;Diesel;Gas (einschl. bivalent);Hybrid;Elektro;Sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;Sonstige2;Euro 1 2;Euro 2 2;Euro 3 2;Euro 4 2;Euro 5 2;Euro 6 2;Sonstige3
SCHLESWIG-HOLSTEIN;;;;;;;;;;;;;;;;;;;;;
09564  NUERNBERG,STADT;222 064;156 205;64 395;1 230;259;234;14 000;49 187;39 982;95 355;19 440;72;1 424;1 116;8 016;17 420;26 642;10 187;72;560;
09565  SCHWABACH,STADT;22 495;16 323;6 024;116;8;32;1 580;4 935;4 118;9 371;1 677;5;327;141;830;1 839;2 300;749;5;89;
09571  ANSBACH;106 895;74 023;31 877;945;58;50;7 066;28 038;21 333;42 992;5 653;13;847;627;5 645;10 219;12 479;2 468;13;292;
09572  ERLANGEN-HOECHSTADT;79 903;55 569;23 669;565;75;100;4 684;18 322;15 144;34 537;5 402;17;586;416;3 276;7 143;9 783;2 682;17;215;
09573  FUERTH;67 046;49 281;17 315;387;74;63;3 949;15 030;12 421;30 270;4 207;30;455;328;2 418;5 416;7 143;1 708;30;165;
09574  NUERNBERGER LAND;96 084;68 233;27 062;682;94;107;5 442;20 453;18 024;43 561;6 760;13;730;488;3 625;8 053;11 483;2 943;13;279;
09575  NEUSTADT/AISCH-WINDSHEIM;57 577;38 434;18 518;578;27;47;3 754;14 921;11 718;23 357;2 810;5;453;321;3 251;6 039;7 311;1 350;5;176;
09576  ROTH;74 962;51 296;23 099;487;31;80;4 731;17 160;14 250;32 593;4 880;10;593;461;3 491;7 063;9 502;2 253;10;204;
09577  WEISSENBURG-GUNZENHAUSEN;53 535;37 631;15 471;390;97;43;3 624;13 989;10 387;21 608;2 988;7;442;349;2 680;4 988;5 918;1 270;7;164;
RB ZUSAMMEN;906 332;636 078;263 066;6 291;931;897;56 529;210 642;170 494;388 142;63 467;196;6 549;4 922;38 083;78 511;107 034;30 349;196;2 429;
RB UNTERFRANKEN;;;;;;;;;;;;;;;;;;;;;
09661  ASCHAFFENBURG,STADT;39 258;26 761;12 084;327;97;86;2 312;8 828;6 891;16 357;4 160;10;247;166;1 443;3 009;5 201;2 114;10;90;
09662  SCHWEINFURT,STADT;25 660;17 835;7 503;292;68;30;1 666;6 529;4 850;10 094;2 060;9;159;162;1 052;2 114;2 881;1 144;9;71;
09663  WUERZBURG,STADT;58 009;40 086;17 060;793;188;70;3 691;13 520;10 693;23 640;4 875;17;535;337;2 334;4 841;6 759;2 482;17;187;
09671  ASCHAFFENBURG;104 491;74 343;29 102;935;238;111;6 462;24 818;20 167;44 613;6 762;19;662;409;3 933;8 639;12 631;3 158;19;206;
09672  BAD KISSINGEN;62 541;43 451;18 132;883;166;75;3 954;17 075;12 309;25 004;3 163;8;436;371;3 121;5 876;7 179;1 282;8;197;
09673  RHOEN-GRABFELD;48 223;32 738;14 779;659;55;47;2 801;12 384;9 872;20 039;2 425;2;323;227;2 505;4 729;5 993;1 136;2;124;
09674  HASSBERGE;51 326;34 401;16 251;651;165;23;3 253;13 744;9 900;20 864;2 765;11;365;269;2 863;5 085;6 455;1 338;11;143;
09675  KITZINGEN;52 755;37 112;14 990;593;103;60;3 785;15 014;10 057;19 721;3 231;7;465;325;2 698;4 652;5 571;1 478;7;206;
09676  MILTENBERG;74 578;52 798;21 034;676;99;70;4 903;19 340;14 633;30 227;4 163;14;587;368;3 420;6 540;8 527;1 860;14;209;
09677  MAIN-SPESSART;76 652;52 750;22 750;1 112;169;40;4 627;20 037;14 767;31 110;4 786;5;524;363;3 590;6 945;9 404;2 161;5;185;
09678  SCHWEINFURT;68 096;49 532;17 441;1 031;165;92;4 453;18 850;13 170;27 117;3 440;7;487;394;3 342;5 634;6 471;1 295;7;193;
09679  WUERZBURG;94 019;66 514;26 092;1 265;237;148;5 547;23 716;17 881;39 031;6 037;11;707;501;4 285;7 946;10 291;2 629;11;294;
RB ZUSAMMEN;755 608;528 321;217 218;9 217;1 750;852;47 454;193 855;145 190;307 817;47 867;120;5 497;3 892;34 586;66 010;87 363;22 077;120;2 105;
RB SCHWABEN;;;;;;;;;;;;;;;;;;;;;
09761  AUGSBURG,STADT;117 442;84 112;31 518;1 304;724;508;6 984;25 480;21 492;51 292;9 836;34;741;494;3 905;8 825;13 097;4 657;34;328;
09762  KAUFBEUREN,STADT;21 013;14 761;6 010;217;66;25;1 130;4 450;4 106;9 670;1 311;2;111;102;872;1 979;2 412;530;2;50;
09763  KEMPTEN(ALLGAEU),STADT;33 483;22 381;10 705;319;50;78;1 568;6 746;6 378;15 243;2 986;18;257;146;1 386;3 171;4 334;1 494;18;103;
09764  MEMMINGEN,STADT;22 409;15 346;6 885;153;40;25;1 182;4 827;4 419;9 858;1 757;1;121;122;916;2 137;2 802;816;1;43;
09771  AICHACH-FRIEDBERG;73 315;51 387;21 187;679;158;62;4 113;16 887;14 484;32 402;4 287;4;465;380;3 420;6 637;8 596;1 870;4;187;
09772  AUGSBURG;138 929;100 377;37 071;1 194;404;287;7 717;30 886;26 629;62 607;8 656;12;884;656;5 324;11 428;15 575;3 502;12;390;
09773  DILLINGEN A.D.DONAU;55 664;39 496;15 647;496;46;25;3 292;13 348;11 167;24 040;3 002;7;267;300;2 566;5 021;6 258;1 297;7;103;
09774  GUENZBURG;70 618;48 747;21 275;519;88;77;3 841;16 623;14 211;31 106;3 811;7;416;306;3 121;6 710;9 044;1 852;7;157;
09775  NEU-ULM;92 836;66 152;26 017;628;144;39;4 808;20 982;17 795;42 095;5 858;21;317;276;3 683;8 301;11 004;2 434;21;120;
09776  LINDAU (BODENSEE);44 812;32 000;12 538;240;86;34;2 951;11 343;8 570;18 450;2 529;4;347;319;2 366;3 972;4 536;1 106;4;138;
09777  OSTALLGAEU;76 087;51 761;23 450;798;112;78;4 378;17 606;15 175;32 976;4 654;6;673;540;4 014;7 523;8 968;2 009;6;285;
09778  UNTERALLGAEU;80 578;55 783;24 138;571;119;86;4 790;19 590;16 160;34 669;4 036;11;536;432;4 065;7 644;9 824;1 877;11;187;
09779  DONAU-RIES;77 904;54 033;23 212;575;188;84;4 836;19 854;15 306;31 983;4 794;7;515;434;4 070;7 235;9 045;2 124;7;208;
09780  OBERALLGAEU;86 408;59 749;26 014;578;73;67;4 847;19 086;16 848;38 299;5 488;13;853;583;4 390;8 306;9 882;2 339;13;354;
RB ZUSAMMEN;991 498;696 085;285 667;8 271;2 298;1 475;56 437;227 708;192 740;434 690;63 005;147;6 503;5 090;44 098;88 889;115 377;27 907;147;2 653;
LAND INSGESAMT;6 958 119;4 782 935;2 108 641;57 674;10 284;8 869;395 490;1 538 919;1 298 287;3 033 784;556 295;2 223;51 745;35 331;296 209;618 375;854 414;271 730;2 222;19 997;
SAARLAND;;;SAARLAND;;;;;;;;;;SAARLAND;;;;;;;;
10041  SAARBRUECKEN, STADTVERB.;178 066;132 408;44 400;888;193;370;12 086;40 187;35 590;73 771;11 470;26;1 452;795;5 548;12 456;19 312;5 546;26;489;
10042  MERZIG-WADERN;63 316;43 310;19 656;283;59;67;3 437;13 517;13 555;27 920;3 713;5;344;280;2 476;6 017;8 767;1 849;5;138;
10043  NEUNKIRCHEN;79 728;60 869;18 331;470;83;58;4 974;18 249;16 376;34 536;4 209;2;388;333;2 393;5 955;7 662;1 714;2;120;
10044  SAARLOUIS;120 413;89 533;30 254;497;98;129;7 750;25 880;24 899;52 840;6 826;5;955;649;3 797;9 680;12 751;2 930;5;340;
10045  SAAR-PFALZ-KREIS;89 876;66 791;22 479;530;177;76;5 508;20 225;18 767;38 460;5 428;8;627;412;2 997;6 778;9 513;2 429;8;221;
10046  SANKT WENDEL;55 609;40 099;15 058;423;36;29;3 019;12 277;11 272;25 138;3 105;-;239;225;2 025;4 906;6 522;1 213;-;72;
LAND INSGESAMT;587 008;433 010;150 178;3 091;646;729;36 774;130 335;120 459;252 665;34 751;46;4 005;2 694;19 236;45 792;64 527;15 681;46;1 380;
BERLIN;;;BERLIN;;;;;;;;;;BERLIN;;;;;;;;
11000  BERLIN;1 120 360;888 654;215 764;13 245;2 754;2 697;88 769;275 063;193 883;470 763;75 243;286;3 247;2 844;25 260;61 738;93 706;28 305;286;1 237;
LAND INSGESAMT;1 120 360;888 654;215 764;13 245;2 754;2 697;88 769;275 063;193 883;470 763;75 243;286;3 247;2 844;25 260;61 738;93 706;28 305;286;1 237;
BRANDENBURG;;;BRANDENBURG;;;;;;;;;;BRANDENBURG;;;;;;;;
12051  BRANDENBURG/HAVEL, STADT;32 362;26 139;5 854;309;41;60;2 113;7 974;5 980;14 352;1 577;-;136;113;830;1 911;2 458;453;-;56;
12052  COTTBUS,STADT;47 234;38 212;8 524;430;54;68;3 100;11 891;8 626;20 183;2 879;5;163;142;1 161;2 754;3 434;939;5;61;
12053  FRANKFURT/ODER,STADT;28 038;23 097;4 485;408;63;48;1 789;6 649;5 261;12 513;1 544;4;113;84;655;1 443;1 790;461;4;32;
12054  POTSDAM,STADT;64 680;49 938;13 842;797;101;103;4 149;14 494;11 735;29 095;4 186;23;201;185;1 627;4 086;6 014;1 694;23;107;
12060  BARNIM;93 009;74 155;17 471;1 218;212;165;7 179;23 998;17 778;38 278;4 378;9;422;350;2 789;5 850;6 891;1 342;9;136;
12061  DAHME-SPREEWALD;89 989;69 448;18 937;1 462;241;142;7 397;23 632;16 677;36 471;4 551;4;336;336;2 948;6 212;7 591;1 603;4;123;
12062  ELBE-ELSTER;63 424;49 974;12 775;619;64;56;6 066;18 128;11 816;23 509;2 833;4;287;272;2 059;4 426;4 878;982;4;94;
12063  HAVELLAND;81 201;63 400;16 645;1 035;115;121;6 152;20 185;15 085;34 299;3 928;6;418;322;2 499;5 403;6 887;1 242;6;166;
12064  MAERKISCH-ODERLAND;104 279;83 356;19 325;1 464;204;134;8 354;27 741;19 105;42 009;4 733;9;480;406;3 040;6 369;7 742;1 450;9;160;
12065  OBERHAVEL;107 223;84 519;21 291;1 305;140;108;8 369;26 694;20 102;44 158;5 067;13;560;371;3 014;6 776;8 996;1 755;13;175;
12066  OBERSPREEWALD-LAUSITZ;66 059;51 866;13 386;748;74;59;5 189;17 189;12 735;26 543;3 274;4;288;224;1 820;4 489;5 502;1 190;4;88;
12067  ODER-SPREE;100 297;79 264;19 558;1 347;189;128;7 179;25 138;19 349;42 416;4 893;12;368;327;2 847;6 497;8 048;1 576;12;133;
12068  OSTPRIGNITZ-RUPPIN;55 670;42 523;12 302;815;133;30;4 440;14 597;10 609;22 382;2 541;4;332;272;1 996;4 103;4 815;919;4;116;
12069  POTSDAM-MITTELMARK;113 940;85 759;26 508;1 525;209;148;8 208;27 341;21 477;49 246;5 935;18;405;404;3 742;8 768;11 181;2 075;18;164;
12070  PRIGNITZ;44 322;34 465;9 329;504;55;24;3 433;11 931;8 160;18 160;1 893;3;205;233;1 602;3 101;3 581;669;3;71;
12071  SPREE-NEISSE;71 716;57 737;13 241;669;36;69;5 956;19 834;13 121;28 432;3 079;7;391;268;2 027;4 649;5 167;963;7;105;
12072  TELTOW-FLAEMING;90 128;68 821;19 895;1 285;153;127;7 302;22 666;15 905;37 418;5 242;12;311;291;2 856;6 105;8 268;2 126;12;111;
12073  UCKERMARK;67 521;54 864;11 930;640;93;87;4 907;17 673;12 679;28 069;2 949;6;264;275;1 902;4 018;4 689;896;6;86;
LAND INSGESAMT;1 321 092;1 037 537;265 298;16 580;2 177;1 677;101 282;337 755;246 200;547 533;65 482;143;5 680;4 875;39 414;86 960;107 932;22 335;143;1 984;
MECKLENBURG-VORPOMMERN;;;MECKLENBURG-VORPOMMERN;;;;;;;;;;MECKLENBURG-VORPOMMERN;;;;;;;;
13001  GREIFSWALD, STADT;22 060;17 508;4 320;197;40;35;1 241;5 108;4 098;10 185;1 226;2;71;88;545;1 245;1 907;483;2;32;
13002  NEUBRANDENBURG, STADT;30 350;24 229;5 896;189;18;36;1 504;6 971;5 838;13 882;1 887;3;90;68;730;1 863;2 531;653;3;30;
13003  ROSTOCK, STADT;77 309;60 925;15 359;912;153;113;4 010;17 290;14 743;35 511;5 033;11;219;204;1 785;4 714;6 598;1 857;11;109;
13004  SCHWERIN, STADT;40 633;30 811;9 225;540;112;57;2 087;9 109;7 671;18 545;2 911;10;115;141;1 160;2 689;3 733;1 397;10;57;
13071  MECKLENBURGISCHE SEENPLA.;24 188;19 106;4 875;160;34;47;1 206;5 169;4 639;11 425;1 486;4;64;67;664;1 475;2 118;495;4;26;
13072  ROSTOCK;18 498;14 860;3 410;206;36;22;957;4 199;3 568;8 621;993;2;44;57;413;1 087;1 502;318;2;20;
13073  VORPOMMERN-RUEGEN;66 711;48 976;16 877;807;62;51;3 686;15 156;12 794;30 300;4 044;7;170;234;2 244;5 323;7 052;1 874;7;75;
13074  NORDWESTMECKLENBURG;40 735;30 413;10 099;196;16;27;2 994;10 621;8 257;16 563;1 666;3;209;211;1 585;3 541;3 973;660;3;89;
13075  VORPOMMERN-GREIFSWALD;49 623;36 995;11 993;595;36;40;3 521;12 707;10 102;20 365;2 263;4;200;239;1 811;4 064;4 847;902;4;81;
13076  LUDWIGSLUST-PARCHIM;68 993;51 199;16 647;1 114;56;33;4 238;17 219;14 037;29 664;2 729;5;413;338;2 616;5 851;6 623;978;5;163;
LAND INSGESAMT;42 689;32 719;9 588;347;64;35;2 760;11 132;8 574;17 838;1 751;2;209;207;1 508;3 233;3 888;631;2;76;
SACHSEN;34 096;25 460;8 169;451;102;16;2 130;8 918;7 168;14 009;1 472;2;152;157;1 388;2 791;3 132;596;2;66;
RB CHEMNITZ;57 790;43 606;13 654;477;47;53;3 483;13 568;11 596;25 724;2 741;9;169;237;2 005;4 718;5 599;958;9;70;
14511  CHEMNITZ, STADT;64 538;48 352;15 363;781;74;42;4 088;16 011;12 694;28 009;2 678;-;286;367;2 466;5 258;6 081;964;-;118;
14521  ERZGEBIRGSKREIS;55 501;43 476;11 482;468;78;75;3 771;13 698;10 978;24 067;2 207;2;266;276;1 770;3 760;4 750;760;2;109;
14522  MITTELSACHSEN;52 502;38 779;12 754;941;99;28;3 267;13 567;10 846;21 900;2 042;6;298;253;2 122;4 614;4 836;732;6;117;
14523  VOGTLANDKREIS;33 279;25 921;6 957;386;38;15;1 679;7 316;6 620;15 597;1 622;4;117;122;1 023;2 362;2 827;513;4;60;
14524  ZWICKAU;36 411;29 340;6 755;293;23;23;2 494;9 296;7 249;15 394;1 514;3;187;138;1 079;2 294;2 677;482;3;63;
RB ZUSAMMEN;815 906;622 675;183 423;9 060;1 088;748;49 116;197 055;161 472;357 599;40 265;79;3 279;3 404;26 914;60 882;74 674;15 253;79;1 361;
RB DRESDEN;;;SACHSEN;;;;;;;;;;SACHSEN;;;;;;;;
14612  DRESDEN, STADT;;;;;;;;;;;;;;;;;;;;;
14625  BAUTZEN;119 368;93 970;23 880;1 146;154;372;5 591;25 004;22 489;56 072;8 843;9;532;254;2 557;6 925;10 777;3 188;9;134;
14626  GOERLITZ;203 561;163 007;38 649;1 756;94;149;10 270;44 641;40 099;94 222;12 001;13;988;476;4 987;12 483;16 723;3 719;13;194;
14627  MEISSEN;180 590;142 947;35 316;2 179;134;148;10 889;43 545;35 324;79 321;9 336;10;911;515;4 864;11 615;14 801;3 219;10;209;
14628  SAECHS.SCHWEIZ-OSTERZGEB.;135 361;108 266;25 633;1 197;86;265;7 023;28 995;25 150;63 774;8 322;11;824;340;3 370;8 318;10 645;2 696;11;184;
RB ZUSAMMEN;182 710;146 946;33 608;1 983;163;173;9 319;40 556;33 336;85 190;12 024;15;751;392;4 185;10 427;14 706;3 642;15;136;
RB LEIPZIG;821 590;655 136;157 086;8 261;631;1 107;43 092;182 741;156 398;378 579;50 526;58;4 006;1 977;19 963;49 768;67 652;16 464;58;857;
14713  LEIPZIG, STADT;;;;;;;;;;;;;;;;;;;;;
14729  LEIPZIG;206 823;160 085;44 417;1 885;220;436;11 452;44 877;38 171;93 535;16 047;26;645;546;4 835;12 469;19 432;6 579;26;258;
14730  NORDSACHSEN;179 066;143 054;33 876;1 962;33;174;12 728;46 138;33 746;74 035;9 666;14;1 194;555;4 472;11 059;14 182;3 268;14;246;
RB ZUSAMMEN;144 296;119 105;23 768;1 287;13;136;10 771;39 588;26 593;58 189;6 949;12;909;430;3 445;7 862;9 652;2 083;12;209;
LAND INSGESAMT;131 953;104 051;26 465;1 305;66;132;9 974;33 034;24 344;55 227;7 356;19;765;434;3 582;8 609;11 029;2 505;19;203;
SACHSEN-ANHALT;135 795;109 878;24 508;1 233;110;176;9 313;34 174;26 203;57 222;7 017;5;797;413;3 447;8 125;10 003;2 267;5;186;
15001  DESSAU-ROSSLAU,STADT;797 933;636 173;153 034;7 672;442;1 054;54 238;197 811;149 057;338 208;47 035;76;4 310;2 378;19 781;48 124;64 298;16 702;76;1 102;
15002  HALLE (SAALE),STADT;;;;;;;;;;;;;;;;;;;;;
15003  MAGDEBURG, STADT;195 841;155 331;37 958;2 226;497;326;12 286;42 773;35 939;88 776;13 744;22;780;445;3 865;10 822;17 156;5 241;22;285;
15081  ALTMARKKREIS SALZWEDEL;145 733;113 469;29 931;2 089;145;244;9 639;33 908;27 441;64 004;8 248;19;822;443;3 798;9 530;12 874;2 989;19;196;
15082  ANHALT-BITTERFELD;111 539;87 245;23 167;1 047;109;80;8 101;26 358;20 730;48 016;6 150;9;580;365;2 964;7 599;9 842;2 142;9;156;
15083  BOERDE;453 113;356 045;91 056;5 362;751;650;30 026;103 039;84 110;200 796;28 142;50;2 182;1 253;10 627;27 951;39 872;10 372;50;637;
15084  BURGENLANDKREIS;2 072 636;1 647 354;401 176;21 295;1 824;2 811;127 356;483 591;389 565;917 583;125 703;184;10 498;5 608;50 371;125 843;171 822;43 538;184;2 596;
15085  HARZ;;;SACHSEN-ANHALT;;;;;;;;;;SACHSEN-ANHALT;;;;;;;;
15086  JERICHOWER LAND;42 016;34 139;7 254;570;112;53;2 558;9 379;8 198;18 956;2 513;4;152;113;816;2 307;3 159;766;4;58;
15087  MANSFELD-SUEDHARZ;88 548;71 437;15 828;1 124;189;159;5 328;18 609;16 306;41 509;5 900;16;261;212;1 575;4 608;7 290;1 952;16;104;
15088  SAALEKREIS;101 564;80 214;20 114;1 011;149;225;6 030;22 344;18 476;44 732;7 373;20;682;272;2 104;5 612;8 655;3 218;20;169;
15089  SALZLANDKREIS;50 267;37 599;12 098;539;28;31;3 785;13 496;9 367;20 579;2 124;4;397;256;2 042;4 030;4 755;836;4;123;
15090  STENDAL;93 682;75 817;17 057;744;47;64;6 435;21 905;17 667;41 753;4 863;4;330;257;2 027;5 537;7 461;1 611;4;98;
15091  WITTENBERG;103 263;79 954;22 056;1 203;67;50;6 773;24 903;19 115;46 049;5 071;9;336;382;3 042;7 109;9 516;1 783;9;112;
LAND INSGESAMT;101 311;80 748;19 208;1 255;163;100;6 149;23 426;19 420;45 531;5 632;4;307;246;2 293;6 335;8 350;1 812;4;97;
THUERINGEN;120 151;93 110;25 373;1 579;277;89;7 086;27 694;22 365;55 146;6 386;14;431;372;3 272;8 234;11 047;2 198;14;141;
16051  ERFURT, STADT;53 478;41 147;11 787;505;55;39;3 653;12 966;10 594;22 465;2 423;5;382;205;1 667;3 969;4 863;898;5;120;
16052  GERA, STADT;81 570;64 244;16 505;748;39;73;4 816;17 416;15 496;38 162;4 559;6;311;252;1 771;5 240;7 483;1 580;6;103;
16053  JENA, STADT;111 333;87 451;22 359;1 402;92;121;6 706;24 114;21 346;51 028;6 793;10;524;387;2 558;7 005;9 899;2 305;10;141;
16054  SUHL, STADT;;;;;;;;;;;;;;;;;;;;;
16055  WEIMAR, STADT;;;;;;;;;;;;;;;;;;;;;
16056  EISENACH, STADT;;;;;;;;;;;;;;;;;;;;;
16061  EICHSFELD;;;;;;;;;;;;;;;;;;;;;
16062  NORDHAUSEN;;;;;;;;;;;;;;;;;;;;;
16063  WARTBURGKREIS;;;;;;;;;;;;;;;;;;;;;
16064  UNSTRUT-HAINICH-KREIS;;;;;;;;;;;;;;;;;;;;;
16065  KYFFHAEUSERKREIS;;;;;;;;;;;;;;;;;;;;;
16066  SCHMALKALDEN-MEININGEN;;;;;;;;;;;;;;;;;;;;;
16067  GOTHA;;;;;;;;;;;;;;;;;;;;;
16068  SOEMMERDA;;;;;;;;;;;;;;;;;;;;;
16069  HILDBURGHAUSEN;;;;;;;;;;;;;;;;;;;;;
16070  ILM-KREIS;;;;;;;;;;;;;;;;;;;;;
16071  WEIMARER-LAND;;;;;;;;;;;;;;;;;;;;;
16072  SONNEBERG;;;;;;;;;;;;;;;;;;;;;
16073  SAALFELD-RUDOLSTADT;;;;;;;;;;;;;;;;;;;;;
16074  SAALE-HOLZLAND-KREIS;;;;;;;;;;;;;;;;;;;;;
16075  SAALE-ORLA-KREIS;;;;;;;;;;;;;;;;;;;;;
16076  GREIZ;;;;;;;;;;;;;;;;;;;;;
16077  ALTENBURGER LAND;;;;;;;;;;;;;;;;;;;;;
LAND INSGESAMT;;;;;;;;;;;;;;;;;;;;;
SONSTIGE;;;;;;;;;;;;;;;;;;;;;
INSGESAMT;;;;;;;;;;;;;;;;;;;;;
DEUTSCHLAND;;;;;;;;;;;;;;;;;;;;;
INSGESAMT;;;;;;;;;;;;;;;;;;;;;
