Stadt;Insgesamt;Benzin;Diesel;Gas (einschl. bivalent);Hybrid;Elektro;Sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;Sonstige2;Euro 1 2;Euro 2 2;Euro 3 2;Euro 4 2;Euro 5 2;Euro 6 2;Sonstige3
06437 ODENWALDKREIS ;58244;39413;17862;808;;;184;1548;8501;8455;22025;15973;878;233;142;1427;3554;5408;6831;312;97
06438 OFFENBACH ;200788;137782;60154;2518;;;783;5852;25611;25177;72752;60986;5129;673;331;3031;9170;16732;28003;2344;215
06439 RHEINGAU-TAUNUS-KREIS ;113883;76641;35734;1312;;;325;2733;13495;14544;43969;34877;2080;523;200;1929;5829;11160;15431;885;186
06440 WETTERAUKREIS ;176638;119789;54432;2053;;;559;4952;23658;23526;67743;50700;3192;702;375;3270;9698;16587;22714;1277;285
RB ZUSAMMEN ;2187910;1431906;725876;25713;;;8421;58104;269116;269106;765365;714668;69092;8026;3769;35391;105206;189527;354588;31851;2834
RB GIESSEN ;;;;;;;;;;;;;;;;;;;;;
06531 GIESSEN ;142059;94107;45520;2304;;;487;3647;19887;19503;54292;39963;2479;385;286;2982;8226;14154;18294;1151;146
06532 LAHN-DILL-KREIS ;152835;102556;48265;1815;;;262;3466;20730;20774;59052;43341;2538;693;348;3234;9074;14865;19216;1096;233
06533 LIMBURG-WEILBURG ;104434;67632;35096;1528;;;264;2427;13760;14177;40904;30012;1655;473;199;2098;6222;11089;14479;769;160
06534 MARBURG-BIEDENKOPF ;133738;90857;40977;1793;;;295;3010;17804;17883;52408;38525;2118;668;319;2795;7616;12760;16249;860;250
06535 VOGELSBERGKREIS ;67555;45039;21514;960;;;147;1666;9819;9669;26548;17851;899;272;161;1691;4318;6778;8054;312;112
RB ZUSAMMEN ;600621;400191;191372;8400;;;1455;14216;82000;82006;233204;169692;9689;2491;1313;12800;35456;59646;76292;4188;901
RB KASSEL ;;;;;;;;;;;;;;;;;;;;;
06611 KASSEL,STADT ;84091;56751;25888;1410;;;255;2060;11634;10487;29794;26048;2639;361;210;1722;4423;6899;11236;1101;141
06631 FULDA ;130612;86141;42602;1997;;;267;2905;18286;18159;49749;37439;2317;566;315;3116;8100;12537;17312;898;185
06632 HERSFELD-ROTENBURG ;74012;50618;22172;1283;;;96;1778;11349;10245;29609;19010;1011;322;177;1697;4279;6967;8453;403;113
06633 KASSEL, LAND ;139071;97477;39328;2266;;;235;3079;18565;16524;52507;43070;3306;513;354;2980;7372;11384;15891;903;201
06634 SCHWALM-EDER-KREIS ;110708;75343;33256;2013;;;216;2497;15320;14341;43712;31526;1903;455;249;2411;6348;10108;13047;784;181
06635 WALDECK-FRANKENBERG ;97325;65415;30104;1851;;;165;2340;13430;13007;38472;26789;1479;499;243;2217;5656;9485;11598;612;166
06636 WERRA-MEISSNER-KREIS ;59615;40626;17982;1036;;;66;1534;9126;8383;23365;15597;790;318;163;1462;3559;5674;6648;290;130
RB ZUSAMMEN ;695434;472371;211332;11856;;;1300;16193;97710;91146;267208;199479;13445;3034;1711;15605;39737;63054;84185;4991;1117
LAND INSGESAMT ;3483965;2304468;1128580;45969;;;11176;88513;448826;442258;1265777;1083839;92226;13551;6793;63796;180399;312227;515065;41030;4852
MECKLENBURG-VORPOMMERN ;;;;;;;;;;;;;;MECKLENBURG-VORPOMMERN;;;;;;;
13003 ROSTOCK, STADT ;80820;59022;20586;1175;;;260;1395;9761;10787;32453;24227;1521;214;122;1238;3633;6030;8737;642;104
13004 SCHWERIN, STADT ;42035;29871;11493;615;;;143;745;5135;5711;16981;12322;859;111;82;777;2047;3236;4864;412;49
13071 MECKLENBURGISCHE SEENPLA. ;139938;98250;40039;1605;;;322;3054;20250;21607;56786;35043;1625;477;300;3357;8507;12606;14210;744;191
13072 ROSTOCK ;118531;80267;36643;1485;;;251;2530;15800;17321;47950;31957;1665;283;289;2734;7324;11504;13766;796;105
13073 VORPOMMERN-RUEGEN ;116651;82743;32513;1261;;;297;2347;14859;16712;48578;31326;1552;297;260;2600;6720;10071;11967;664;118
13074 NORDWESTMECKLENBURG ;84791;58944;24511;1345;;;152;1770;11580;12194;35038;22159;962;274;221;2023;5090;7811;8805;371;105
13075 VORPOMMERN-GREIFSWALD ;120711;88428;30888;1271;;;288;2969;17181;17784;50011;30158;1330;365;291;2520;6332;9815;11148;549;132
13076 LUDWIGSLUST-PARCHIM ;122320;82885;37277;2208;;;171;2823;17586;19177;50973;28666;1311;620;321;3204;8396;12280;12164;579;208
LAND INSGESAMT ;825797;580410;233950;10965;;;1884;17633;112152;121293;338770;215858;10825;2641;1886;18453;48049;73353;85661;4757;1012
NIEDERSACHSEN ;;;;;;;;;;;;;;NIEDERSACHSEN;;;;;;;
RB BRAUNSCHWEIG ;;;;;;;;;;;;;;;;;;;;;
03101 BRAUNSCHWEIG,STADT ;131357;83404;45543;2123;;;696;3056;15322;13100;42829;48035;5253;2024;329;2364;5789;9686;23933;2421;806
03102 SALZGITTER,STADT ;51057;35534;14275;1283;;;84;1298;7813;6999;19598;13786;883;174;113;1208;2825;4329;5327;357;50
03103 WOLFSBURG,STADT ;140633;78543;60130;1609;;;906;1733;6923;4987;19299;60080;45478;1073;253;1262;2975;4597;33262;17498;189
03151 GIFHORN ;97861;62574;33761;1575;;;171;2347;14053;11420;36074;30862;1654;325;330;3188;6840;10019;12482;564;150
03153 GOSLAR ;129225;89000;38285;2106;;;253;3801;19729;17063;48031;35649;2246;880;405;3338;7247;10856;14937;913;412
03154 HELMSTEDT ;76113;52263;22549;1392;;;120;1821;10226;9581;29179;22984;1330;321;171;1547;4055;6599;9416;515;145
03155 NORTHEIM ;51744;34461;16314;975;;;67;1556;7698;5848;18581;16268;1013;225;175;1443;3032;4547;6540;391;92
03156 OSTERODE AM HARZ;82053;57843;23003;1269;;;84;2307;12761;10897;31350;21935;1203;497;233;1799;4400;7142;8697;447;207
03157 PEINE ;44210;31389;12103;793;;;70;1177;6485;5887;17025;12020;567;266;105;976;2297;3648;4711;220;98
03158 WOLFENBUETTEL ;76747;53782;21341;1692;;;105;2229;12695;10113;29868;19787;1005;306;205;1851;4314;6643;7761;327;121
03159 GOETTINGEN ;69886;48385;20203;1341;;;118;1897;10026;8766;26732;20362;1031;370;202;1669;3930;6026;7759;375;177
RB ZUSAMMEN ;950886;627178;307507;16158;;;2674;23222;123731;104661;318566;301768;61663;6461;2521;20645;47704;74092;134825;24028;2447
RB HANNOVER ;;;;;;;;;;;;;;;;;;;;;
03241 HANNOVER ;547499;374698;162693;10089;;;1633;15890;79073;69003;201836;160526;12789;2427;1222;10242;27025;45484;71579;5604;1021
03251 DIEPHOLZ ;129275;87286;39684;2371;;;276;3235;19431;18207;50539;33615;2314;456;395;3482;7718;12205;14612;853;191
03252 HAMELN-PYRMONT ;86426;61754;23191;1468;;;235;2771;14002;11952;32568;21095;1222;580;285;1979;4727;6951;8369;445;236
03254 HILDESHEIM ;150868;106961;41565;2236;;;310;3824;22006;19665;58705;42005;2494;524;413;3171;7914;12516;16238;896;212
03255 HOLZMINDEN ;42558;30189;11639;778;;;44;1362;6720;5500;16068;11023;640;443;146;972;2226;3567;4308;210;140
03256 NIENBURG(WESER) ;71617;48335;21681;1602;;;176;2052;12499;10749;27605;16622;870;315;266;2033;4711;6818;7200;374;144
03257 SCHAUMBURG ;93967;66348;25739;1894;;;185;2941;15784;13318;35701;23112;1283;387;282;2229;5325;7908;9223;472;149
RB ZUSAMMEN ;1122210;775571;326192;20438;;;2859;32075;169515;148394;423022;307998;21612;5132;3009;24108;59646;95449;131529;8854;2093
RB LUENEBURG ;;;;;;;;;;;;;;;;;;;;;
03351 CELLE ;101722;67919;32131;1726;;;136;2671;16161;14216;38395;27330;1523;499;334;2694;6246;9567;12309;622;241
03352 CUXHAVEN ;116374;77143;36545;3420;;;236;2734;18312;16913;45773;29347;1487;437;382;3548;7511;11626;12609;509;196
03353 HARBURG ;151843;98959;50366;2432;;;511;3677;19588;20226;57717;44445;2772;732;564;4141;9646;14740;19403;1123;339
03354 LUECHOW-DANNENBERG ;28793;18186;9705;1183;;;54;1016;5900;4824;10374;5931;284;198;148;1336;2375;2890;2695;101;100
03355 LUENEBURG ;95515;61660;32373;1457;;;216;2437;13833;13333;36134;26781;1548;531;397;2908;6443;9674;11985;628;246
03356 OSTERHOLZ ;66684;45823;19343;1560;;;144;1664;10236;9670;26675;16442;1077;217;192;1610;3913;6218;6754;439;85
03357 ROTENBURG(WUEMME) ;101887;62945;37131;2101;;;178;2357;16192;14635;39217;26714;1440;316;300;3267;7336;11126;14095;663;129
03358 HEIDEKREIS ;80895;52581;26829;1665;;;92;2220;13175;11660;30737;19748;1179;499;284;2397;5438;8414;9414;519;222
03359 STADE ;114308;76427;36061;1873;;;294;2543;16445;15900;44880;30765;2205;410;415;3444;7133;10937;12893;834;180
03360 UELZEN ;52778;35617;16483;664;;;78;1486;8471;7136;20201;14028;746;242;205;1727;3494;4813;5802;214;132
03361 VERDEN ;80001;53651;25017;1446;;;122;1919;11031;10746;31103;22311;1586;242;203;1825;4707;7565;9901;601;83
RB ZUSAMMEN ;990800;650911;321984;19527;;;2061;24724;149344;139259;381206;263842;15847;4323;3424;28897;64242;97570;117860;6253;1953
RB WESER-EMS ;;;;;;;;;;;;;;;;;;;;;
03401 DELMENHORST,STADT ;38895;28382;9655;873;;;121;947;6111;5613;15099;9624;752;133;102;769;2048;3037;3404;203;48
03402 EMDEN,STADT ;22723;15740;6437;686;;;34;478;3434;2963;8523;6665;390;95;65;507;1261;1661;2720;159;48
03403 OLDENBURG(OLDENB),STADT ;82031;52151;27666;2707;;;232;1972;11513;10943;30328;23857;1632;390;258;2089;4742;7749;11616;805;161
03404 OSNABRUECK,STADT ;78278;51534;25222;1307;;;375;2047;10813;9813;28249;24418;1752;244;89;1243;3580;6827;12445;863;87
03405 WILHELMSHAVEN,STADT ;38086;27695;9518;929;;;78;895;5934;5479;14701;9974;661;111;109;803;1910;2658;3642;280;56
03451 AMMERLAND ;72710;46180;24833;1944;;;124;1609;10865;10501;27824;19681;986;273;247;2247;4957;7351;9336;421;130
03452 AURICH ;107222;70841;32860;4276;;;149;2590;18286;15491;41607;26528;1276;448;372;3391;6816;9853;11502;537;207
03453 CLOPPENBURG ;88937;48850;38032;2368;;;70;1818;13988;14203;35350;20901;1043;254;339;3906;7912;12715;12147;606;122
03454 EMSLAND ;180139;100784;74378;5190;;;243;3277;23012;25873;72358;51307;2339;651;427;5286;13764;24005;29190;1248;270
03455 FRIESLAND ;60553;39993;18629;2124;;;112;1469;9975;8882;23257;15310;772;212;214;1902;3854;5535;6581;314;90
03456 GRAFSCHAFT BENTHEIM ;76608;39745;33337;3556;;;123;1518;9804;11877;30247;21376;1026;209;194;2183;6207;11324;12646;590;92
03457 LEER ;94199;60029;31115;3295;;;121;2141;15894;14729;36700;22490;1000;298;305;3182;6601;9462;10726;451;134
03458 OLDENBURG(OLDENBURG) ;76358;48055;26428;2200;;;150;1713;11429;11029;29683;20054;1221;221;246;2295;5318;8320;9364;597;96
03459 OSNABRUECK ;210070;138708;67450;3805;;;420;5349;32066;28925;83186;54917;2796;836;462;4822;12510;21927;25871;1267;335
03460 VECHTA ;77552;44973;31138;1516;;;144;1719;10969;11088;30921;20802;1111;198;227;2534;5675;10018;11843;633;76
03461 WESERMARSCH ;49607;32162;15919;1666;;;66;1241;7913;7635;19243;12101;743;212;180;1556;3418;4922;5368;269;95
03462 WITTMUND ;33152;21980;10174;1121;;;41;891;5925;4852;12806;7710;374;194;111;1146;2214;3097;3316;142;86
RB ZUSAMMEN ;1387120;867802;482791;39563;;;2603;31674;207931;199896;540082;367715;19874;4979;3947;39861;92787;150461;181717;9385;2133
LAND INSGESAMT ;4451016;2921462;1438474;95686;;;10197;111695;650521;592210;1662876;1241323;118996;20895;12901;113511;264379;417572;565931;48520;8626
NORDRHEIN-WESTFALEN ;;;;;;;;;;;;;;NORDRHEIN-WESTFALEN;;;;;;;
RB DUESSELDORF ;;;;;;;;;;;;;;;;;;;;;
05111 DUESSELDORF, STADT ;294300;178027;111536;4348;;;1177;8632;34392;33130;92083;108008;11356;1182;411;4697;12832;23354;63407;6053;445
05112 DUISBURG,STADT ;218637;158711;54063;5691;;;413;6356;33476;31607;82520;56878;3750;584;204;2982;10093;17183;21528;1566;238
05113 ESSEN,STADT ;274031;195437;72695;6215;;;692;7279;36385;34439;100347;85476;6572;455;188;3393;10375;19470;35853;3014;129
05114 KREFELD,STADT ;111349;77322;31018;2977;;;236;3247;15660;14917;41348;31850;2346;401;154;1683;5430;8834;13720;916;169
05116 MOENCHENGLADBACH,STADT ;128769;88771;36671;3196;;;309;3788;18092;17712;47858;36445;2630;533;227;1973;6152;10831;15981;1139;243
05117 MUELHEIM A.D.RUHR,STADT ;88802;64217;22918;1571;;;217;2512;11693;11295;33131;26851;1924;181;81;1170;3671;6443;10620;757;65
05119 OBERHAUSEN,STADT ;104790;78239;24078;2399;;;213;2969;15171;14030;40046;29207;1890;316;145;1321;4206;7364;10059;756;129
05120 REMSCHEID,STADT ;58069;40737;16388;931;;;121;1316;6972;7099;21697;18639;1404;148;71;759;2638;4892;7338;565;46
05122 SOLINGEN,STADT ;85180;60677;22857;1488;;;322;2462;12118;11090;31531;24095;2330;246;147;1314;4009;6308;9765;1117;70
05124 WUPPERTAL,STADT ;160839;113382;44470;2828;;;457;4114;21879;20554;60262;47835;3655;409;189;2219;7197;13295;19698;1526;163
05154 KLEVE ;176620;103946;63745;8758;;;355;4564;25341;27992;67548;45651;2660;932;567;5046;13241;19965;23017;1244;469
05158 METTMANN ;278501;189069;84490;4645;;;862;7180;34744;34601;102685;88250;6701;864;483;4380;12979;22090;40815;3032;332
05162 NEUSS ;255677;172348;78060;5050;;;736;7356;30430;32044;93538;78313;6037;1494;537;4020;12487;21322;35887;2707;684
05166 VIERSEN ;174545;114909;53373;6270;;;318;4843;24347;24674;66225;47857;3026;792;379;3403;9899;16056;21756;1315;330
05170 WESEL ;267661;183315;75191;9003;;;560;6828;36176;36549;104172;75492;4838;986;500;4748;13479;23335;30605;1860;416
RB ZUSAMMEN ;2677770;1819107;791553;65370;;;6988;73446;356876;351733;984991;800847;61119;9523;4283;43108;128688;220742;360049;27567;3928
RB KOELN ;;;;;;;;;;;;;;;;;;;;;
05314 BONN,STADT ;172956;97015;73589;1965;;;634;5051;19537;18712;51152;67768;6543;1088;411;2702;7129;13057;45026;4636;429
05315 KOELN,STADT ;453608;294829;150320;6185;;;2744;12964;55579;58031;156656;147283;13368;2057;738;6931;22097;38356;74342;6581;714
05316 LEVERKUSEN,STADT ;83876;58374;23930;1464;;;258;2371;11269;11156;30797;24858;2187;274;152;1540;4264;6545;10004;1204;110
05334 AACHEN, STAEDTEREGION ;273960;178133;89214;6094;;;766;6922;35749;37940;100518;82357;5846;962;772;6376;16169;25278;36938;2782;378
05358 DUEREN ;149841;100708;45913;3049;;;307;4211;20810;21328;56517;42113;2323;595;398;3738;9029;13540;17771;914;243
05362 RHEIN-ERFT-KREIS ;260215;180277;75379;4205;;;646;7073;33276;35790;98505;76919;4871;1087;548;4732;14109;21906;31489;1923;427
05366 EUSKIRCHEN ;114945;73385;38890;2605;;;238;2787;15854;17037;43948;31237;2136;445;283;2887;7722;12021;14636;926;192
05370 HEINSBERG ;146052;90397;49280;6140;;;303;3846;20659;21879;55911;39400;2294;743;437;3735;9752;15533;18441;951;288
05374 OBERBERGISCHER KREIS ;165415;110835;51779;2746;;;332;4034;21767;22758;64171;47006;2934;916;375;3488;10078;15679;20352;1288;377
05378 RHEIN.-BERGISCHER KREIS ;169199;116137;50156;2707;;;478;4595;21493;22519;63242;50645;3305;641;345;3243;8949;14298;21420;1356;258
05382 RHEIN-SIEG-KREIS ;339246;230855;101306;6601;;;1002;9265;46132;48345;130183;94098;5798;1619;748;6859;19638;30644;40196;2228;661
RB ZUSAMMEN ;2329313;1530945;749756;43761;;;7708;63119;302125;315495;851600;703684;51605;10427;5207;46231;128936;206857;330615;24789;4077
RB MUENSTER ;;;;;;;;;;;;;;;;;;;;;
05512 BOTTROP,STADT ;63875;48513;13850;1455;;;132;1743;8705;8111;24098;17731;1107;218;79;757;2401;4155;5834;421;96
05513 GELSENKIRCHEN,STADT ;116122;86783;26550;2718;;;286;3881;17637;15814;42808;30685;2132;684;157;1475;4925;8360;10554;764;196
05515 MUENSTER,STADT ;136624;87008;46739;2904;;;321;3982;18151;17846;48664;41901;3238;595;415;2737;7219;12329;21799;1673;272
05554 BORKEN ;203491;119107;76545;7951;;;283;4109;26219;29942;80699;56192;3099;832;490;4895;14353;25025;29600;1578;356
05558 COESFELD ;127116;80633;43009;3355;;;354;2852;17263;18630;49915;34931;1709;416;336;3119;8170;13364;16858;776;175
05562 RECKLINGHAUSEN ;330811;242859;80140;7516;;;771;8776;46269;43714;127744;93786;5659;978;438;4687;14647;24588;33042;2019;429
05566 STEINFURT ;248798;159948;83054;5575;;;474;5523;35053;35569;98589;66288;3441;1061;576;5524;15733;26334;32227;1837;488
05570 WARENDORF ;157232;105260;48539;3567;;;265;4241;23928;22714;61199;39979;2430;721;436;3874;9799;14762;18099;1038;295
RB ZUSAMMEN ;1384069;930111;418426;35041;;;2886;35107;193225;192340;533716;381493;22815;5505;2927;27068;77247;128917;168013;10106;2307
RB DETMOLD ;;;;;;;;;;;;;;;;;;;;;
05711 BIELEFELD,STADT ;156586;105522;48221;2648;;;468;3760;22300;21207;58102;45208;3521;512;426;3678;8896;13538;19618;1568;215
05754 GUETERSLOH ;208740;140274;65093;3399;;;337;5333;31074;28536;79769;56792;3804;717;537;5223;12300;18880;25772;1737;268
05758 HERFORD ;151199;106540;41921;2758;;;305;3809;21467;20225;57983;42960;2834;613;334;3190;7675;11964;17275;1103;264
05762 HOEXTER ;83365;55546;25990;1883;;;107;1871;11848;11188;33641;22305;1202;276;232;2043;5087;8317;9635;427;117
05766 LIPPE ;202254;138352;59823;4142;;;340;5354;31877;28399;76125;54019;3336;1005;568;5416;12223;17648;22004;1303;407
05770 MINDEN-LUEBBECKE ;188264;130648;54070;3584;;;329;5368;29802;26076;71897;47898;3191;1078;513;4651;10523;16016;20364;1316;446
05774 PADERBORN ;166755;107638;55389;3665;;;302;3513;22813;23512;65580;46292;2820;441;368;4055;10509;16713;21983;1358;182
RB ZUSAMMEN ;1157163;784520;350507;22079;;;2188;29008;171181;159143;443097;315474;20708;4642;2978;28256;67213;103076;136651;8812;1899
RB ARNSBERG ;;;;;;;;;;;;;;;;;;;;;
05911 BOCHUM,STADT ;183720;135448;45045;3086;;;432;4750;24046;22475;66478;58685;4860;451;149;2181;7105;12540;21237;1502;185
05913 DORTMUND,STADT ;267594;190147;72753;4477;;;666;7316;37730;35400;100116;77052;5447;931;358;3774;12187;21849;31599;2317;385
05914 HAGEN,STADT ;92020;66473;24233;1239;;;211;2634;13248;12288;34934;25524;1881;357;134;1340;4165;7649;9976;755;125
05915 HAMM,STADT ;90188;63907;24710;1523;;;197;2413;13615;12952;34214;23525;1455;383;189;1859;5077;7637;9134;502;159
05916 HERNE,STADT ;72775;55234;15991;1563;;;128;2298;11149;9987;27532;18991;1263;215;88;966;2984;5059;6312;405;95
05954 ENNEPE-RUHR-KREIS ;187651;134536;49776;3452;;;424;5145;25398;23872;70953;55721;3409;553;314;2848;8596;14511;21741;1301;217
05958 HOCHSAUERLANDKREIS ;154597;100533;51501;2423;;;263;3236;19237;19655;59858;48126;2780;590;307;3264;8984;15455;21936;1229;225
05962 MAERKISCHER KREIS ;237819;165825;68194;3661;;;501;5606;30873;31580;90955;71195;4281;1003;429;4163;12597;20370;28425;1656;377
05966 OLPE ;82468;54837;26649;910;;;127;1747;9223;10176;33297;25513;1388;367;163;1557;4655;8212;11296;577;137
05970 SIEGEN-WITTGENSTEIN ;164707;112444;50398;1611;;;394;3298;18585;19832;63589;53549;3369;837;308;2664;8043;14976;22615;1356;320
05974 SOEST ;174494;117450;53795;3195;;;306;4597;25884;23758;66961;48187;2830;716;428;4007;9923;16264;21486;1233;288
05978 UNNA ;222481;157712;60569;4283;;;515;5842;30070;29485;84556;65465;4060;725;398;3739;10762;17571;25822;1666;267
RB ZUSAMMEN ;1930514;1354546;543614;31423;;;4164;48882;259058;251460;733443;571533;37023;7128;3265;32362;95078;162093;231579;14499;2780
LAND INSGESAMT ;9478829;6419229;2853856;197674;;;23934;249562;1282465;1270171;3546847;2773031;193270;37225;18660;177025;497162;821685;1226907;85773;14991
RHEINLAND-PFALZ ;;;;;;;;;;;;;;RHEINLAND-PFALZ;;;;;;;
RB KOBLENZ ;;;;;;;;;;;;;;;;;;;;;
07111 KOBLENZ,STADT ;57765;37648;19389;681;;;155;1297;6764;7193;21215;18852;1628;216;119;958;2980;5093;9225;853;98
07131 AHRWEILER ;78016;52960;23727;1220;;;166;2344;11277;11200;31036;19728;1038;433;211;1733;4848;7845;8453;375;154
07132 ALTENKIRCHEN(WESTWLD.) ;77572;53240;23162;1052;;;179;1674;10264;10789;30613;22116;1223;287;151;1537;4432;7115;9321;427;104
07133 BAD KREUZNACH ;92722;63110;28282;1285;;;195;2533;14134;13214;35863;24115;1392;416;251;2322;5384;9009;10466;557;168
07134 BIRKENFELD ;49495;34614;14378;450;;;102;1166;7199;6924;19685;13279;638;166;90;1142;2833;4697;5274;229;54
07135 COCHEM-ZELL ;38638;23601;14413;600;;;37;806;5025;5765;15551;10468;526;145;99;1018;2773;4892;5323;204;58
07137 MAYEN-KOBLENZ ;128158;87275;39238;1488;;;267;2982;16277;17531;50941;36308;2012;605;290;2479;7415;12400;15528;754;225
07138 NEUWIED ;109837;73750;33886;2019;;;279;2644;15109;16182;42641;29634;1816;541;214;2408;6701;10242;13226;749;185
07140 RHEIN-HUNSRUECK-KREIS ;64660;39326;24447;783;;;140;1266;7686;8936;26497;18539;873;270;136;1369;4528;8422;9398;409;106
07141 RHEIN-LAHN-KREIS ;75099;51388;22587;1057;;;117;1969;10836;10488;29346;20255;1077;404;170;1531;4244;7122;8828;466;146
07143 WESTERWALDKREIS ;125441;81574;41984;1732;;;256;2421;14562;16111;49210;39352;2158;462;258;2324;7296;12839;18042;936;166
RB ZUSAMMEN ;897403;598486;285493;12367;;;1893;21102;119133;124333;352598;252646;14381;3945;1989;18821;53434;89676;113084;5959;1464
RB TRIER ;;;;;;;;;;;;;;;;;;;;;
07211 TRIER-SAARBURG ;139750;87510;51265;654;;;408;2985;16745;19800;55003;41052;2153;558;295;2978;9053;17194;20386;1001;208
07231 BERNKASTEL-WITTLICH ;69606;43703;25372;437;;;123;1549;9186;10133;27213;19628;932;295;181;1849;4903;8097;9716;427;117
07232 EIFELKREIS BITBURG-PRUEM ;60224;33826;25897;334;;;182;1354;8003;9142;23649;16488;839;244;144;1644;4938;9092;9496;433;84
07233 VULKANEIFEL ;38071;23014;14545;450;;;70;807;4973;5406;15071;10748;495;187;92;941;2654;4824;5700;213;71
RB ZUSAMMEN ;307651;188053;117079;1875;;;783;6695;38907;44481;120936;87916;4419;1284;712;7412;21548;39207;45298;2074;480
RB RHEINHESSEN-PFALZ ;;;;;;;;;;;;;;;;;;;;;
07311 FRANKENTHAL(PFALZ),STADT ;25254;17750;7178;305;;;93;858;3965;3736;9173;6608;526;112;50;486;1332;2189;2824;207;48
07312 KAISERSLAUTERN,STADT ;49005;34619;13659;690;;;222;1418;7272;6543;16754;14878;1471;176;97;897;2307;3783;5896;568;60
07313 LANDAU I.D.PFALZ,STADT ;25158;17510;7330;314;;;83;840;4054;3550;8576;7033;659;147;70;564;1402;2067;2895;236;52
07314 LUDWIGSHAFEN A.RH.,STADT ;77752;54836;21976;795;;;232;2489;12016;11241;27345;21505;1966;321;171;1533;4028;6171;8966;889;129
07315 MAINZ,STADT ;94405;61679;31583;924;;;352;2659;12480;12012;33815;29165;2518;350;190;1675;4678;8990;14449;1347;147
07316 NEUSTADT A.D.WSTR.,STADT ;31068;21317;9419;365;;;54;990;4784;4605;11331;8104;647;142;109;783;1832;2763;3560;254;65
07317 PIRMASENS,STADT ;21880;15505;6131;195;;;74;645;3230;3051;8106;6087;443;94;46;416;1129;1765;2497;214;44
07318 SPEYER,STADT ;27697;18963;8348;471;;;52;790;4022;4057;10070;7660;663;122;74;596;1603;2445;3269;281;52
07319 WORMS,STADT ;42659;30214;11917;507;;;135;1284;6842;6431;15672;11086;780;162;124;954;2431;3622;4393;278;68
07320 ZWEIBRUECKEN,STADT ;20046;14054;5715;223;;;97;585;2936;3163;7626;5195;246;79;33;394;1124;1841;2159;92;36
07331 ALZEY-WORMS ;78809;51162;26580;1066;;;150;2115;11569;11448;29951;21365;1179;361;238;2160;5149;8299;9925;471;207
07332 BAD DUERKHEIM ;84190;57408;25630;1144;;;174;2691;12334;12094;30883;23191;1543;436;280;2060;4825;7732;9808;561;209
07333 DONNERSBERGKREIS ;46375;30360;15330;696;;;93;1383;7198;6774;17638;12028;709;232;130;1222;2956;5007;5498;360;99
07334 GERMERSHEIM ;76686;51275;24531;787;;;201;2250;11267;11513;27828;19613;3066;348;225;1860;5039;7561;8578;996;171
07335 KAISERSLAUTERN ;63791;44268;18739;818;;;153;1760;9716;9495;24491;16639;931;250;153;1520;3746;6094;6659;378;111
07336 KUSEL ;45252;31501;13211;528;;;95;1251;7022;7084;17939;10927;488;175;111;1091;2730;4498;4467;178;72
07337 SUEDLICHE WEINSTRASSE ;71217;48333;22108;717;;;173;2553;12117;10724;25486;17560;1430;456;334;2318;4568;6481;7586;459;223
07338 RHEIN-PFALZ-KREIS ;94900;67911;25758;1162;;;238;3155;14021;13409;35627;25487;1697;479;283;2085;5036;7995;9552;471;195
07339 MAINZ-BINGEN ;129646;84671;43140;1659;;;315;3280;17117;18731;48189;37614;2593;496;302;2786;8335;12391;17671;1243;229
07340 SUEDWESTPFALZ ;63653;43186;19773;648;;;129;1852;9568;9511;24711;16219;935;296;219;1623;4042;6496;6814;369;135
RB ZUSAMMEN ;1169443;796522;358056;14014;;;3115;34848;173530;169172;431211;317964;24490;5234;3239;27023;68292;108190;137466;9852;2352
LAND INSGESAMT ;2374497;1583061;760628;28256;;;5791;62645;331570;337986;904745;658526;43290;10463;5940;53256;143274;237073;295848;17885;4296
SAARLAND ;;;;;;;;;;;;;;;;;;;;;
10041 SAARBRUECKEN,STADTVERB. ;183142;127361;54073;1260;;;686;5113;25220;28118;66186;51828;3423;1048;428;3656;9631;15775;22522;1531;381
10042 MERZIG-WADERN ;66564;42089;23979;389;;;169;1507;8037;10152;26003;18813;1014;254;154;1589;4441;7969;9157;462;102
10043 NEUNKIRCHEN ;82185;58973;22382;727;;;228;2028;11142;12386;31676;22665;1184;246;191;1526;4284;6861;8917;403;82
10044 SAARLOUIS ;125260;87591;36730;699;;;352;3331;15602;19045;49229;34286;1783;689;339;2393;7259;12029;13719;660;250
10045 SAAR-PFALZ-KREIS ;93199;64797;27452;874;;;281;2366;12194;14194;34923;26670;1614;434;242;1942;5044;8186;11185;627;152
10046 SANKT WENDEL ;58113;39262;18214;591;;;105;1205;7395;8238;23298;16486;760;156;114;1219;3406;6007;7021;305;55
LAND INSGESAMT ;608463;420073;182830;4540;;;1821;15550;79590;92133;231315;170748;9778;2827;1468;12325;34065;56827;72521;3988;1022
SACHSEN ;;;;;;;;;;;;;;SACHSEN;;;;;;;
RB CHEMNITZ ;;;;;;;;;;;;;;;;;;;;;
14511 CHEMNITZ, STADT ;121139;89792;29732;1374;;;453;2033;13154;15384;47262;39831;2309;480;133;1523;4721;8101;14198;910;104
14521 ERZGEBIRGSKREIS ;200675;151159;47444;1880;;;316;3583;23640;26995;83219;58567;2522;974;228;3191;8673;14449;19902;823;138
