Stadt;Insgesamt;Benzin;Diesel;Gas (einschl. bivalent);Hybrid;Elektro;Sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;Sonstige2;Euro 1 2;Euro 2 2;Euro 3 2;Euro 4 2;Euro 5 2;Euro 6 2;Sonstige3
06439 RHEINGAU-TAUNUS-KREIS ;112473;76880;34162;1307;;;246;3211;15447;16021;45944;29150;561;581;226;2201;6449;11823;12904;251;204
06440 WETTERAUKREIS ;174288;120264;51742;2036;;;423;5921;27252;25423;70088;41883;902;717;419;3718;10581;17483;18637;380;291
RB ZUSAMMEN ;2159218;1437453;693414;25714;;;6615;69785;308093;291468;794326;633786;19700;8507;4314;40240;114812;199454;320548;8279;3026
RB GIESSEN ;;;;;;;;;;;;;;;;;;;;;
06531 GIESSEN ;140967;94881;43718;2290;;;411;4338;22896;21092;55641;33772;957;408;322;3444;8936;14749;15355;481;158
06532 LAHN-DILL-KREIS ;151053;103044;46015;1845;;;205;4262;23842;22558;60869;35857;780;706;383;3636;9915;15535;15774;337;236
06533 LIMBURG-WEILBURG ;103340;68028;33644;1537;;;208;2932;15849;15556;42176;24871;463;508;219;2395;6965;11583;12002;223;177
06534 MARBURG-BIEDENKOPF ;132068;91219;38987;1817;;;229;3662;20608;19517;54039;31759;526;676;350;3181;8332;13282;13205;242;267
06535 VOGELSBERGKREIS ;67091;45548;20546;999;;;109;2036;11296;10385;27384;14632;257;299;179;1898;4679;7038;6452;104;108
RB ZUSAMMEN ;594519;402720;182910;8488;;;1162;17230;94491;89108;240109;140891;2983;2597;1453;14554;38827;62187;62788;1387;946
RB KASSEL ;;;;;;;;;;;;;;;;;;;;;
06611 KASSEL,STADT ;83020;56966;24703;1361;;;195;2505;13357;11180;31034;22689;871;354;232;1936;4730;7292;9926;294;139
06631 FULDA ;128546;86112;40541;2092;;;220;3526;21070;19565;50868;31144;666;591;351;3487;8737;13027;14340;263;196
06632 HERSFELD-ROTENBURG ;73456;51085;21130;1318;;;78;2175;13036;11018;30362;15562;295;336;204;1901;4585;7308;6787;142;120
06633 KASSEL, LAND ;137441;97909;37310;2246;;;182;3770;21315;17815;54883;36485;1146;553;389;3313;7965;11973;12965;241;225
06634 SCHWALM-EDER-KREIS ;109535;75788;31604;2078;;;179;3064;17428;15449;45277;26369;542;487;282;2683;6815;10614;10660;238;183
06635 WALDECK-FRANKENBERG ;96330;65833;28695;1878;;;128;2919;15452;14135;39694;21967;376;516;273;2464;6204;9911;9367;175;176
06636 WERRA-MEISSNER-KREIS ;59341;41163;17190;1031;;;49;1885;10424;9081;24086;12803;234;343;176;1666;3831;5896;5335;87;140
RB ZUSAMMEN ;687669;474856;201173;12004;;;1031;19844;112082;98243;276204;167019;4130;3180;1907;17450;42867;66021;69380;1440;1179
LAND INSGESAMT ;3441406;2315029;1077497;46206;;;8808;106859;514666;478819;1310639;941696;26813;14284;7674;72244;196506;327662;452716;11106;5151
MECKLENBURG-VORPOMMERN ;;;;;;;;;;;;;;MECKLENBURG-VORPOMMERN;;;;;;;
13003 ROSTOCK, STADT ;79991;59426;19391;1140;;;225;1744;11489;11907;33682;20084;429;186;142;1353;3975;6288;7264;192;94
13004 SCHWERIN, STADT ;41705;30116;10899;669;;;118;985;6036;6270;17453;10442;227;118;99;839;2220;3371;4173;112;57
13071 MECKLENBURGISCHE SEENPLA. ;139861;100251;37998;1609;;;269;3867;23909;23531;58367;28188;465;482;340;3727;9134;12979;11234;260;198
13072 ROSTOCK ;117406;81359;34410;1546;;;200;3258;18593;18833;49322;25639;475;289;323;3003;7880;11921;10786;270;111
13073 VORPOMMERN-RUEGEN ;115938;84006;30562;1267;;;246;2896;17292;18312;50374;25376;435;277;282;2804;7191;10458;9375;215;123
13074 NORDWESTMECKLENBURG ;84163;59836;23043;1307;;;119;2242;13529;13249;36051;17712;274;288;250;2223;5423;8004;6817;124;113
13075 VORPOMMERN-GREIFSWALD ;120374;89873;29113;1303;;;249;3697;20126;19326;51356;24178;398;392;328;2761;6731;10172;8676;198;147
13076 LUDWIGSLUST-PARCHIM ;121817;84390;35192;2308;;;137;3537;20733;20736;52063;22563;397;599;344;3545;8943;12581;9207;226;212
LAND INSGESAMT ;821255;589257;220608;11149;;;1563;22226;131707;132164;348668;174182;3100;2631;2108;20255;51497;75774;67532;1597;1055
NIEDERSACHSEN ;;;;;;;;;;;;;;NIEDERSACHSEN;;;;;;;
RB BRAUNSCHWEIG ;;;;;;;;;;;;;;;;;;;;;
03101 BRAUNSCHWEIG,STADT ;126591;82948;41323;2044;;;660;3650;17619;14152;45085;41296;1315;1673;372;2659;6287;10384;20153;631;606
03102 SALZGITTER,STADT ;50509;35897;13342;1316;;;71;1584;9109;7386;20123;11386;236;179;118;1327;2953;4430;4295;99;50
03103 WOLFSBURG,STADT ;138658;77735;59063;1299;;;942;2019;7992;5394;20351;96473;3889;1492;281;1390;3272;4880;47318;1591;237
03151 GIFHORN ;95798;62417;31880;1583;;;126;2793;15916;12321;37420;25583;326;338;379;3543;7374;10277;9807;146;158
03153 GOSLAR ;127600;89475;36275;2080;;;172;4523;22484;18281;49330;29640;659;892;442;3738;7769;11267;12189;272;426
03154 HELMSTEDT ;75775;53002;21445;1441;;;104;2269;11780;10444;30658;19015;362;351;197;1768;4439;6992;7626;162;153
03155 NORTHEIM ;50831;34536;15290;1009;;;68;1850;8770;6213;19486;13483;246;246;207;1586;3226;4821;5156;103;93
03156 OSTERODE AM HARZ;81187;58160;21760;1346;;;68;2822;14590;11741;32260;17893;281;514;272;1986;4742;7385;6969;116;205
03157 PEINE ;43967;31680;11584;797;;;56;1407;7448;6291;17697;9908;149;295;121;1060;2456;3887;3828;68;113
03158 WOLFENBUETTEL ;75592;54080;19899;1694;;;80;2681;14501;10802;30375;15976;229;316;222;2088;4542;6743;5983;76;127
03159 GOETTINGEN ;68857;48421;19107;1395;;;94;2342;11406;9517;27781;16533;254;350;234;1850;4286;6307;6086;113;162
RB ZUSAMMEN ;935365;628351;290968;16004;;;2441;27940;141615;112542;330566;297186;7946;6646;2845;22995;51346;77373;129410;3377;2330
RB HANNOVER ;;;;;;;;;;;;;;;;;;;;;
03241 HANNOVER ;540228;376121;154245;10239;;;1228;19165;90048;74203;208235;137068;3351;2430;1334;11314;29264;47671;61670;1412;1037
03251 DIEPHOLZ ;127260;87686;37267;2433;;;213;3999;22305;19487;51384;27312;846;439;431;3852;8237;12530;11517;261;189
03252 HAMELN-PYRMONT ;85625;62156;22018;1472;;;185;3337;15878;12698;33201;17320;346;612;310;2153;4999;7128;6841;128;238
03254 HILDESHEIM ;149270;107503;39436;2285;;;239;4677;25153;21256;60501;34920;591;576;465;3531;8583;13038;13120;244;231
03255 HOLZMINDEN ;42336;30495;11110;787;;;33;1658;7536;5871;16657;9180;168;467;166;1039;2391;3716;3520;62;143
03256 NIENBURG(WESER) ;70689;48677;20448;1618;;;133;2543;14310;11399;27792;13188;229;330;289;2292;5015;6939;5510;105;148
03257 SCHAUMBURG ;92879;66685;24375;1886;;;136;3534;17921;14194;36350;18691;366;411;303;2464;5703;8148;7304;151;155
RB ZUSAMMEN ;1108287;779323;308899;20720;;;2167;38913;193151;159108;434120;257679;5897;5265;3298;26645;64192;99170;109482;2363;2141
RB LUENEBURG ;;;;;;;;;;;;;;;;;;;;;
03351 CELLE ;100309;68401;30295;1692;;;101;3269;18351;15151;39309;22458;381;515;370;2994;6655;9857;9901;159;243
03352 CUXHAVEN ;114913;77996;34334;3316;;;175;3356;21058;18038;46916;23291;424;460;435;3905;7983;11882;9600;153;195
03353 HARBURG ;149553;99329;47776;2458;;;392;4427;22315;22031;60085;36472;882;757;626;4559;10462;15483;15526;350;360
03354 LUECHOW-DANNENBERG ;28421;18369;9169;1130;;;46;1250;6650;4946;10264;4763;74;201;171;1455;2375;2839;2127;30;108
03355 LUENEBURG ;93759;61490;30834;1469;;;162;2845;15944;14371;37059;21744;387;541;443;3292;6913;10055;9593;175;257
03356 OSTERHOLZ ;65954;46258;18177;1584;;;118;2057;11986;10390;27117;13191;321;218;212;1793;4231;6410;5187;124;84
03357 ROTENBURG(WUEMME) ;99962;63345;34807;2155;;;131;2954;18379;15595;39895;21372;449;343;343;3622;7850;11388;11047;203;144
03358 HEIDEKREIS ;79747;53087;25129;1721;;;77;2738;14896;12417;31260;15963;314;518;316;2610;5768;8576;7345;146;233
03359 STADE ;112710;76714;34278;1822;;;218;3062;18843;17186;45972;25338;781;397;479;3832;7691;11304;10307;254;177
03360 UELZEN ;52153;35748;15753;660;;;58;1828;9720;7601;20579;11544;163;280;249;1909;3719;4912;4672;52;154
03361 VERDEN ;78876;53874;23708;1446;;;88;2324;12759;11663;31750;18515;577;269;233;2058;5061;7869;8071;183;92
RB ZUSAMMEN ;976357;654611;304260;19453;;;1566;30110;170901;149389;390206;214651;4753;4499;3877;32029;68708;100575;93376;1829;2047
RB WESER-EMS ;;;;;;;;;;;;;;;;;;;;;
03401 DELMENHORST,STADT ;38056;28282;8960;851;;;96;1151;6915;5886;15185;7931;251;138;111;869;2108;3037;2660;73;48
03402 EMDEN,STADT ;22316;15703;6091;666;;;27;599;4020;3167;8686;5474;98;102;69;592;1346;1760;2207;51;47
03403 OLDENBURG(OLDENB),STADT ;80767;52310;26233;2769;;;185;2331;13160;11717;31301;20062;429;388;279;2372;5069;8168;9708;222;158
03404 OSNABRUECK,STADT ;77099;51554;24101;1294;;;297;2508;12132;10437;29163;21327;389;234;103;1346;3831;7276;11183;192;87
03405 WILHELMSHAVEN,STADT ;37812;27898;9029;952;;;67;1105;6755;5868;15134;8337;165;116;119;897;2069;2808;2950;70;55
03451 AMMERLAND ;71553;46380;23443;1997;;;97;1953;12510;11255;28466;15906;255;294;273;2492;5336;7585;7343;121;146
03452 AURICH ;105216;70983;30589;4483;;;111;3217;21016;16323;42095;20850;293;463;417;3797;7163;9944;8718;156;213
03453 CLOPPENBURG ;86631;48982;35618;2331;;;52;2262;16034;15117;35206;16169;318;268;396;4484;8405;12689;9070;214;131
03454 EMSLAND ;176951;101366;70462;5362;;;188;4073;26793;28213;73983;41318;629;692;506;6068;15024;24937;23073;386;295
03455 FRIESLAND ;59705;40218;17529;2173;;;83;1827;11446;9437;23718;12172;216;226;238;2143;4106;5699;5006;89;104
03456 GRAFSCHAFT BENTHEIM ;75457;39863;31982;3683;;;79;1822;11414;12898;31127;17139;312;225;230;2557;6838;11894;10067;204;94
03457 LEER ;92337;59980;29217;3421;;;82;2643;18104;15499;36758;17877;262;305;333;3446;6921;9685;8316;140;146
03458 OLDENBURG(OLDENBURG) ;75117;48305;24969;2184;;;113;2113;13125;11672;30369;16290;350;236;275;2633;5679;8565;7344;176;106
03459 OSNABRUECK ;206834;139406;63575;3843;;;317;6490;36549;30734;84705;44916;689;866;530;5437;13343;22606;20675;386;353
03460 VECHTA ;76000;45104;29397;1596;;;117;2058;12718;12005;31296;16668;311;210;267;2920;6183;10324;9259;222;81
03461 WESERMARSCH ;48914;32352;15001;1709;;;52;1516;9007;8107;19515;9808;240;216;208;1744;3595;4957;4213;81;93
03462 WITTMUND ;32627;22183;9449;1126;;;24;1082;6737;5133;12862;6119;107;205;133;1268;2286;3072;2500;37;94
RB ZUSAMMEN ;1363392;870869;455645;40440;;;1987;38750;238435;213468;549569;298363;5314;5184;4487;45065;99302;155006;144292;2820;2251
LAND INSGESAMT ;4383401;2933154;1359772;96617;;;8161;135713;744102;634507;1704461;1067879;23910;21594;14507;126734;283548;432124;476560;10389;8769
NORDRHEIN-WESTFALEN ;;;;;;;;;;;;;;NORDRHEIN-WESTFALEN;;;;;;;
RB DUESSELDORF ;;;;;;;;;;;;;;;;;;;;;
05111 DUESSELDORF, STADT ;291275;179123;107816;4205;;;902;10263;39313;36768;96259;98618;3494;1221;491;5760;14974;24912;59173;1714;477
05112 DUISBURG,STADT ;217121;159119;52457;5463;;;330;8086;38191;34097;83540;48150;1029;629;275;3877;11726;17255;18322;472;268
05113 ESSEN,STADT ;271378;195434;70344;5995;;;546;8937;41618;37827;103952;73777;1825;453;263;4150;12378;20540;31724;876;144
05114 KREFELD,STADT ;109461;76997;29440;3039;;;200;3965;17699;15871;42468;26839;625;449;173;1896;5975;9198;11647;261;183
05116 MOENCHENGLADBACH,STADT ;126884;88310;35290;3198;;;266;4543;20634;19208;48917;30547;772;602;273;2520;7170;11161;13415;360;267
05117 MUELHEIM A.D.RUHR,STADT ;88310;64286;22433;1549;;;169;3018;13308;12405;34732;22952;556;192;106;1424;4270;6969;9229;260;65
05119 OBERHAUSEN,STADT ;103440;77864;23209;2314;;;175;3648;17153;15097;40990;24513;581;326;181;1670;4856;7626;8392;245;136
05120 REMSCHEID,STADT ;57390;40671;15884;834;;;98;1576;8079;7893;22661;15858;394;157;89;951;3161;5087;6307;161;44
05122 SOLINGEN,STADT ;83437;60310;21528;1519;;;259;2941;13767;11912;32161;20534;631;239;173;1561;4451;6545;8338;271;76
05124 WUPPERTAL,STADT ;158539;113346;42484;2646;;;339;4920;25047;22403;62461;40227;1019;416;212;2700;8377;13817;16572;441;174
05154 KLEVE ;173645;103251;61327;8960;;;291;5516;28818;29957;68675;37026;755;1017;655;5884;14586;20598;18531;382;509
05158 METTMANN ;275667;188840;82114;4598;;;644;8559;39817;38252;106775;75932;2073;887;562;5322;14995;23443;36139;923;343
05162 NEUSS ;252715;172038;75555;5089;;;577;8702;35051;35406;96770;67100;1748;1604;622;4857;14287;22370;31498;790;719
05166 VIERSEN ;171662;114219;51256;6262;;;231;5952;27400;26851;67694;39545;744;835;468;3996;11196;16727;17947;363;347
05170 WESEL ;264719;183249;72369;9014;;;477;8382;41426;39824;107144;63065;1266;1071;607;5639;15277;24289;25262;576;461
RB ZUSAMMEN ;2645643;1817057;763506;64685;;;5504;89008;407321;383771;1015199;684683;17512;10098;5150;52207;147679;230537;312496;8095;4213
RB KOELN ;;;;;;;;;;;;;;;;;;;;;
05314 BONN,STADT ;172035;97394;72492;1936;;;460;5951;22246;20533;53888;63544;1652;1128;484;3210;8215;14789;44063;1074;462
05315 KOELN,STADT ;449735;296211;145802;5994;;;2184;15589;63875;63796;160795;130772;3182;1893;895;8474;25794;40330;67302;1580;771
05316 LEVERKUSEN,STADT ;82601;58253;22854;1426;;;194;2890;13031;12062;31607;21035;761;286;179;1779;4710;6788;8673;492;120
05334 AACHEN, STAEDTEREGION ;269741;178069;85286;6057;;;577;8417;40738;40814;104366;69203;1694;997;870;7215;17638;26670;31197;803;390
05358 DUEREN ;147322;100446;43665;3116;;;242;5040;23832;22817;58073;34473;631;618;472;4260;9721;13986;14428;283;237
05362 RHEIN-ERFT-KREIS ;256707;179906;72383;4156;;;533;8672;38094;38719;101506;64652;1284;1179;665;5573;15513;22851;26572;510;451
05366 EUSKIRCHEN ;111685;72894;36149;2636;;;178;3424;18239;18313;44812;24456;523;461;323;3337;8328;12425;11042;257;198
05370 HEINSBERG ;143568;89896;47282;6240;;;213;4707;23442;23620;57158;31984;584;830;496;4348;10774;16148;14766;281;327
05374 OBERBERGISCHER KREIS ;163380;111115;49471;2822;;;251;4935;25316;24555;66018;39024;784;959;419;4052;10939;16317;16831;384;383
05378 RHEIN.-BERGISCHER KREIS ;167273;116033;48465;2660;;;375;5468;24691;24524;65544;42794;928;690;388;3769;9997;15031;18328;388;270
05382 RHEIN-SIEG-KREIS ;334004;230622;96447;6653;;;782;11086;52992;52351;133284;77460;1458;1707;855;7943;21548;31757;32680;624;685
RB ZUSAMMEN ;2298051;1530839;720296;43696;;;5989;76179;346496;342104;877051;599397;13481;10748;6046;53960;143177;217092;285882;6676;4294
RB MUENSTER ;;;;;;;;;;;;;;;;;;;;;
05512 BOTTROP,STADT ;63102;48261;13392;1426;;;104;2104;9955;8781;24866;14741;309;234;91;956;2817;4320;4857;143;106
05513 GELSENKIRCHEN,STADT ;115246;86862;25760;2594;;;226;4790;20348;17027;43492;25736;611;748;204;1962;5737;8441;8858;229;214
05515 MUENSTER,STADT ;134278;86735;44710;2927;;;235;4631;20652;19484;50038;35871;837;591;436;3150;8070;13050;18970;458;279
05554 BORKEN ;199744;118771;72924;8219;;;216;5065;30304;32557;82281;45493;873;843;556;5741;15764;26079;23663;505;374
05558 COESFELD ;125037;80579;40938;3492;;;260;3493;19866;20413;50752;28259;449;462;386;3595;9087;13799;13444;217;201
05562 RECKLINGHAUSEN ;326322;241749;77011;7415;;;588;10823;53022;47784;131569;76743;1578;1093;545;5878;17098;25492;26575;656;483
05566 STEINFURT ;244134;160178;78103;5751;;;352;6778;40430;38207;99655;53893;873;1150;667;6416;16942;26885;25835;498;535
05570 WARENDORF ;154885;105358;45946;3754;;;228;5254;27416;24421;61839;32512;757;729;472;4462;10627;15070;14476;339;265
RB ZUSAMMEN ;1362748;928493;398784;35578;;;2209;42938;221993;208674;544492;313248;6287;5850;3357;32160;86142;133136;136678;3045;2457
RB DETMOLD ;;;;;;;;;;;;;;;;;;;;;
05711 BIELEFELD,STADT ;155182;106542;45873;2720;;;344;4609;25805;22796;59897;38694;950;515;480;4116;9514;14005;16809;449;217
05754 GUETERSLOH ;204722;139948;61490;3380;;;250;6513;35302;30395;80707;47443;1014;760;618;5826;13121;19284;21514;479;280
05758 HERFORD ;148959;106489;39768;2791;;;242;4607;24342;21774;59743;35849;777;631;366;3493;8324;12477;14418;322;260
05762 HOEXTER ;82494;56059;24538;1992;;;77;2310;13650;12113;34668;18123;320;286;249;2346;5392;8602;7560;128;112
05766 LIPPE ;199678;138918;56709;4202;;;257;6466;36071;30330;77926;44959;832;1068;648;6045;12914;18073;17981;359;439
05770 MINDEN-LUEBBECKE ;185501;130783;51235;3589;;;261;6501;33626;27705;73189;39606;870;1108;575;5143;11242;16435;16730;405;463
05774 PADERBORN ;163631;107594;52303;3781;;;214;4252;26275;25211;67150;37872;726;453;411;4555;11276;17311;17938;393;186
RB ZUSAMMEN ;1140167;786333;331916;22455;;;1645;35258;195071;170324;453280;262546;5489;4821;3347;31524;71783;106187;112950;2535;1957
RB ARNSBERG ;;;;;;;;;;;;;;;;;;;;;
05911 BOCHUM,STADT ;182137;135288;43809;2962;;;343;5864;27771;24573;68718;51573;1235;497;201;2720;8254;13159;18754;361;214
05913 DORTMUND,STADT ;263642;189196;70013;4333;;;522;8895;43040;38675;102135;64861;1573;1007;450;4751;14208;22261;26981;668;415
05914 HAGEN,STADT ;90860;66331;23322;1191;;;154;3239;15367;13267;35651;21290;550;367;168;1679;4875;7784;8374;217;132
05915 HAMM,STADT ;88842;63678;23645;1514;;;140;2953;15432;13697;34986;19367;409;395;222;2193;5489;7822;7445;158;165
05916 HERNE,STADT ;71852;55036;15334;1516;;;99;2788;12612;10730;28027;15814;344;223;104;1178;3480;5071;5179;146;96
05954 ENNEPE-RUHR-KREIS ;185629;134191;48211;3435;;;336;6186;28870;26184;73470;46902;948;574;370;3406;9900;15273;18408;394;211
05958 HOCHSAUERLANDKREIS ;152682;101010;49067;2521;;;210;3988;22431;21651;62369;39768;804;642;361;3810;9913;16315;17900;414;252
05962 MAERKISCHER KREIS ;236071;166483;65928;3656;;;365;6908;35592;34685;94865;59576;1151;1047;495;4978;14170;21358;23871;474;399
05966 OLPE ;81328;55000;25375;905;;;103;2104;10840;11297;34669;20944;375;368;179;1792;5139;8650;9224;193;142
05970 SIEGEN-WITTGENSTEIN ;162892;112588;48494;1636;;;310;3931;21684;22133;66712;45049;897;896;351;3181;9163;15998;18967;386;325
05974 SOEST ;171888;117614;50979;3312;;;226;5605;29552;25462;68689;39633;733;763;495;4608;10808;16776;17487;338;313
05978 UNNA ;220236;157714;58407;4338;;;413;7081;34671;32064;87346;54933;1110;783;478;4504;12289;18390;21598;510;282
RB ZUSAMMEN ;1908059;1354129;522584;31319;;;3221;59542;297862;274418;757637;479710;10129;7562;3874;38800;107688;168857;194188;4259;2946
LAND INSGESAMT ;9354668;6416851;2737086;197733;;;18568;302925;1468743;1379291;3647659;2339584;52898;39079;21774;208651;556469;855809;1042194;24610;15867
RHEINLAND-PFALZ ;;;;;;;;;;;;;;RHEINLAND-PFALZ;;;;;;;
RB KOBLENZ ;;;;;;;;;;;;;;;;;;;;;
07111 KOBLENZ,STADT ;56758;37699;18359;669;;;132;1578;7870;7752;22025;16365;365;212;139;1080;3239;5473;8113;155;88
07131 AHRWEILER ;77184;53117;22792;1204;;;127;2808;12975;11986;31466;16259;289;436;242;1983;5252;8089;6844;111;149
07132 ALTENKIRCHEN(WESTWLD.) ;76427;53277;22025;1041;;;145;2033;11791;11598;31605;18212;309;300;168;1774;4810;7409;7552;118;112
07133 BAD KREUZNACH ;91597;63175;27122;1277;;;161;3107;16130;14321;36503;19638;366;459;297;2625;5956;9295;8481;158;175
07134 BIRKENFELD ;49118;34954;13689;447;;;76;1435;8416;7477;20309;10753;159;150;107;1278;3085;4890;4148;71;52
07135 COCHEM-ZELL ;38810;24238;13926;627;;;33;977;5876;6446;16390;8503;130;149;109;1149;3139;5167;4187;60;65
07137 MAYEN-KOBLENZ ;126287;87322;37334;1516;;;224;3646;18705;18991;52579;29757;548;624;342;2771;8058;12965;12570;230;237
07138 NEUWIED ;108571;74045;32352;2064;;;204;3219;17354;17359;43660;24674;527;545;249;2694;7189;10632;11000;236;178
07140 RHEIN-HUNSRUECK-KREIS ;63200;39251;23077;805;;;105;1511;8927;9764;27109;14838;227;269;157;1567;4963;8687;7394;115;106
07141 RHEIN-LAHN-KREIS ;74386;51732;21553;1054;;;94;2368;12383;11405;30207;16603;288;427;203;1704;4710;7404;7159;133;160
07143 WESTERWALDKREIS ;123447;81697;39872;1781;;;200;2939;16827;17550;51457;32527;534;475;297;2717;8044;13625;14668;230;158
RB ZUSAMMEN ;885785;600507;272101;12485;;;1501;25621;137254;134649;363310;208129;3742;4046;2310;21342;58445;93636;92116;1617;1480
RB TRIER ;;;;;;;;;;;;;;;;;;;;;
07211 TRIER-SAARBURG ;137860;88276;48717;621;;;323;3651;19648;21621;56790;33324;574;570;349;3434;9868;18049;16372;272;201
07231 BERNKASTEL-WITTLICH ;68621;43829;24273;448;;;102;1907;10558;10946;27842;16149;259;297;213;2082;5309;8400;7899;154;120
07232 EIFELKREIS BITBURG-PRUEM ;59154;34056;24650;315;;;149;1659;9176;9863;24194;13296;222;243;172;1845;5370;9504;7481;125;86
07233 VULKANEIFEL ;37603;23245;13854;464;;;48;1017;5813;5895;15456;8724;126;186;114;1092;2884;5049;4535;51;77
RB ZUSAMMEN ;303238;189406;111494;1848;;;622;8234;45195;48325;124282;71493;1181;1296;848;8453;23431;41002;36287;602;484
RB RHEINHESSEN-PFALZ ;;;;;;;;;;;;;;;;;;;;;
07311 FRANKENTHAL(PFALZ),STADT ;24932;17772;6845;314;;;72;1024;4517;4007;9242;5559;190;122;58;581;1456;2193;2391;73;50
07312 KAISERSLAUTERN,STADT ;48227;34483;13092;687;;;148;1774;8263;7067;17215;12871;390;171;118;1018;2507;3958;5201;167;63
07313 LANDAU I.D.PFALZ,STADT ;24627;17378;6972;288;;;59;1043;4570;3785;8708;5840;236;151;87;621;1503;2157;2442;65;55
07314 LUDWIGSHAFEN A.RH.,STADT ;76676;54890;20877;778;;;213;3040;13676;11860;27848;18432;633;330;196;1772;4359;6226;7855;247;130
07315 MAINZ,STADT ;93416;61894;30443;912;;;296;3212;14266;13033;34831;25634;639;386;224;1906;5143;9412;13183;311;162
07316 NEUSTADT A.D.WSTR.,STADT ;30714;21362;9036;356;;;44;1179;5468;4926;11575;6766;209;154;125;866;1956;2942;2959;71;66
07317 PIRMASENS,STADT ;21970;15770;5976;190;;;54;789;3738;3314;8441;5229;145;91;56;479;1255;1863;2199;60;43
07318 SPEYER,STADT ;27214;18984;7832;486;;;50;932;4617;4392;10388;6232;208;133;87;705;1769;2526;2581;68;59
07319 WORMS,STADT ;41916;30173;11252;497;;;103;1556;7885;6711;15840;9102;244;177;132;1085;2583;3663;3565;90;75
07320 ZWEIBRUECKEN,STADT ;19954;14281;5430;225;;;67;764;3402;3442;7740;4195;68;114;46;459;1248;1857;1709;34;39
07331 ALZEY-WORMS ;77640;51072;25514;1080;;;118;2550;13125;12453;30602;17441;289;374;280;2424;5672;8619;8036;128;207
07332 BAD DUERKHEIM ;83161;57427;24594;1183;;;136;3227;13868;13031;32016;19105;480;447;314;2295;5287;8204;7951;167;214
07333 DONNERSBERGKREIS ;45878;30673;14543;676;;;76;1660;8328;7370;18027;9606;231;245;149;1379;3246;5175;4307;124;96
07334 GERMERSHEIM ;75832;51476;23561;754;;;142;2683;12983;12307;28165;16786;1779;379;255;2146;5424;7638;7499;319;177
07335 KAISERSLAUTERN ;63143;44519;17855;823;;;130;2129;11242;10188;25076;13466;280;261;183;1684;4024;6301;5328;136;110
07336 KUSEL ;44974;31873;12602;517;;;65;1517;8133;7701;18239;8712;124;179;129;1218;2933;4610;3502;61;78
07337 SUEDLICHE WEINSTRASSE ;70086;48171;21172;707;;;142;3077;13571;11359;25720;14372;632;468;379;2530;4916;6718;6140;122;215
07338 RHEIN-PFALZ-KREIS ;93479;67916;24396;1158;;;182;3733;15809;14458;36588;20756;627;514;324;2321;5384;8313;7518;169;219
07339 MAINZ-BINGEN ;127485;84729;40987;1648;;;250;3936;19704;20238;49430;31269;679;549;340;3225;9046;12950;14641;328;244
07340 SUEDWESTPFALZ ;63110;43527;18929;632;;;98;2256;11064;10304;25411;12915;311;307;247;1852;4408;6717;5354;129;141
RB ZUSAMMEN ;1154434;798370;341908;13911;;;2445;42081;198229;181946;441102;264288;8394;5552;3729;30566;74119;112042;114361;2869;2443
LAND INSGESAMT ;2343457;1588283;725503;28244;;;4568;75936;380678;364920;928694;543910;13317;10894;6887;60361;155995;246680;242764;5088;4407
SAARLAND ;;;;;;;;;;;;;;;;;;;;;
10041 SAARBRUECKEN,STADTVERB. ;181954;128552;51790;1278;;;562;6250;28954;30169;68406;43958;953;1123;476;4040;10363;16475;19482;417;398
10042 MERZIG-WADERN ;65775;42231;23057;388;;;161;1809;9361;11039;26801;15447;273;267;184;1830;4873;8302;7512;146;104
10043 NEUNKIRCHEN ;81539;59304;21467;741;;;151;2487;12842;13418;32772;18629;305;256;210;1749;4642;7232;7325;102;88
10044 SAARLOUIS ;123993;87705;35440;687;;;263;4041;17961;20822;50658;28065;473;743;375;2738;8035;12413;11336;193;265
10045 SAAR-PFALZ-KREIS ;92422;65103;26455;874;;;201;2872;14004;15431;36152;22257;439;462;264;2181;5487;8619;9462;192;167
10046 SANKT WENDEL ;57648;39536;17500;581;;;81;1500;8540;9008;24132;13462;289;156;125;1401;3756;6267;5702;106;53
LAND INSGESAMT ;603331;422431;175709;4549;;;1419;18959;91662;99887;238921;141818;2732;3007;1634;13939;37156;59308;60819;1156;1075
SACHSEN ;;;;;;;;;;;;;;SACHSEN;;;;;;;
RB CHEMNITZ ;;;;;;;;;;;;;;;;;;;;;
14511 CHEMNITZ, STADT ;120468;90589;28341;1352;;;374;2558;15561;17321;49656;33679;581;441;159;1711;5312;8757;12045;211;107
14521 ERZGEBIRGSKREIS ;200870;153435;45360;1957;;;244;4612;27820;30315;86924;48517;591;949;274;3501;9583;15414;16182;218;147
14522 MITTELSACHSEN ;178822;134340;41827;2498;;;328;4910;27628;27805;76886;39014;547;857;295;3497;9052;14242;14272;223;175
14523 VOGTLANDKREIS ;134487;102623;30342;1357;;;266;3293;18410;19302;57909;33176;520;800;224;2412;6454;9476;11335;232;150
14524 ZWICKAU ;182247;140419;39446;2244;;;340;4079;25451;25883;76846;47022;726;622;223;2854;7856;12866;15201;267;94
RB ZUSAMMEN ;816894;621406;185316;9408;;;1552;19452;114870;120626;348221;201408;2965;3669;1175;13975;38257;60755;69035;1151;673
RB DRESDEN ;;;;;;;;;;;;;;;;;;;;;
